Page_traffic,Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
2158.0,17.78926441351889,1006,Makeup,12.0,11.0,22.0,0.0,0.0,0.0,6.0,80.0,104.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4875.0,18.63141683778234,1948,Makeup,0.0,0.0,0.0,0.0,0.0,3.0,6.0,85.0,62.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1577.0,37.89007092198582,846,Hair Care,0.0,0.0,0.0,0.0,0.0,9.0,8.0,126.0,221.0,3.0,25.0,0.0,0.0,855.0,2421.429567140256,123755.0,4.0,0.0,0.0,0.0,0.0,0
5160.0,21.91936507936508,1575,Skincare,119.0,75.0,224.0,516.0,3332.0,10.0,6.0,90.0,64.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3973.0,29.42053789731051,818,Skincare,0.0,0.0,25.0,66.0,403.0,9.0,5.0,85.0,59.0,2.0,19.0,0.0,0.0,662.0,1794.755420968617,137709.0,4.0,4791.0,56344.76,5344861.0,2.0,0
3894.0,29.59902794653706,823,Skincare,192.0,129.0,371.0,717.0,4563.0,8.0,6.0,85.0,58.0,10.0,36.0,0.0,0.0,1499.0,7993.096031750886,359732.0,4.0,0.0,0.0,0.0,0.0,0
2373.0,21.5017667844523,566,Makeup,36.0,19.0,45.0,108.0,791.0,10.0,7.0,114.0,209.0,8.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3720.0,24.14407684098186,937,Hair Care,114.0,83.0,219.0,442.0,3030.0,10.0,7.0,121.0,209.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.0,111171.56,9223813.0,6.0,0
2994.0,19.46603773584906,1060,Makeup,0.0,0.0,20.0,74.0,382.0,0.0,6.0,79.0,99.0,5.0,9.0,0.0,0.0,1376.0,2942.969556324012,271148.0,2.0,0.0,0.0,0.0,0.0,1
2967.0,15.03613369467028,2214,Skincare,198.0,146.0,383.0,806.0,5343.0,16.0,7.0,139.0,211.0,9.0,28.0,0.0,0.0,480.0,1500.401200305419,62244.0,2.0,0.0,0.0,0.0,0.0,1
2695.0,8.3680608365019,1315,Skincare,29.0,22.0,65.0,124.0,780.0,12.0,5.0,83.0,60.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1353.0,23.31491002570694,778,Makeup,108.0,88.0,256.0,499.0,3179.0,8.0,8.0,125.0,75.0,5.0,13.0,0.0,0.0,571.0,1275.81631197308,50187.0,2.0,0.0,0.0,0.0,0.0,0
3376.0,28.7981981981982,1110,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.0,158.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4408.0,23.08641114982579,1435,Makeup,123.0,91.0,255.0,452.0,2525.0,14.0,6.0,95.0,67.0,5.0,3.0,0.0,0.0,541.0,1766.477017116409,87907.0,4.0,0.0,0.0,0.0,0.0,1
2082.0,6.293805309734513,1130,Skincare,110.0,87.0,227.0,473.0,2974.0,0.0,8.0,173.0,158.0,9.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,9880.0,102695.19,8531176.0,4.0,1
1084.0,10.57042957042957,1001,Skincare,14.0,0.0,0.0,0.0,303.0,10.0,6.0,89.0,68.0,2.0,4.0,0.0,0.0,820.0,3705.688631915577,122357.0,4.0,6375.0,77040.81,7539723.0,2.0,1
2116.0,30.22365038560411,778,Makeup,126.0,87.0,229.0,471.0,3266.0,0.0,6.0,78.0,98.0,4.0,23.0,0.0,0.0,727.0,2887.036810852769,99111.0,4.0,6491.0,83933.1,7960863.0,2.0,0
2963.0,20.8011988011988,1001,Makeup,92.0,60.0,137.0,259.0,1526.0,16.0,8.0,162.0,158.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5744.0,63978.2,6594469.0,2.0,1
1449.0,23.45492662473795,477,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1798.0,41.16078431372549,765,Makeup,109.0,69.0,194.0,299.0,1744.0,10.0,7.0,113.0,209.0,4.0,18.0,0.0,0.0,740.0,3351.032275235858,106844.0,4.0,0.0,0.0,0.0,0.0,0
1645.0,15.14748953974895,956,Makeup,19.0,13.0,34.0,68.0,442.0,12.0,7.0,113.0,209.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4262.0,20.37967914438503,1496,Makeup,75.0,58.0,170.0,369.0,2491.0,3.0,7.0,114.0,209.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,4.0,1
1974.0,24.48324742268041,776,Makeup,55.0,38.0,83.0,168.0,1109.0,8.0,7.0,118.0,209.0,0.0,19.0,0.0,0.0,391.0,954.5048733116529,76688.0,2.0,0.0,0.0,0.0,0.0,0
3821.0,22.90415913200723,553,Hair Care,45.0,37.0,88.0,165.0,991.0,0.0,6.0,81.0,105.0,0.0,7.0,0.0,0.0,1396.0,2575.555677382694,331268.0,2.0,0.0,0.0,0.0,0.0,0
4486.0,17.71799462846911,1117,Makeup,95.0,54.0,139.0,191.0,854.0,0.0,8.0,167.0,57.0,6.0,40.0,0.0,0.0,542.0,1533.094513498318,76958.0,4.0,0.0,0.0,0.0,0.0,1
5118.0,27.08815165876777,1055,Makeup,68.0,54.0,151.0,260.0,1458.0,0.0,6.0,79.0,100.0,12.0,29.0,0.0,0.0,1586.0,2831.686711593205,427978.0,2.0,0.0,0.0,0.0,0.0,1
1597.0,23.57342657342657,715,Makeup,96.0,77.0,181.0,376.0,2256.0,11.0,7.0,85.0,209.0,0.0,11.0,1.0,371.6193333516056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1327.0,16.93518518518519,648,Makeup,92.0,55.0,135.0,255.0,1484.0,4.0,6.0,91.0,62.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
389.0315297757138,20.64245810055866,179,Skincare,52.0,27.0,41.0,0.0,0.0,7.0,6.0,84.0,62.0,2.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6560.0,19.51844119693807,1437,Makeup,87.0,73.0,167.0,308.0,1848.0,14.0,6.0,95.0,67.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
1697.0,23.63821138211382,984,Makeup,50.0,40.0,133.0,228.0,1521.0,7.0,8.0,125.0,221.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3894.0,20.82324455205811,1652,Skincare,93.0,80.0,192.0,382.0,2209.0,13.0,7.0,113.0,209.0,3.0,19.0,0.0,0.0,886.0,2980.932045888956,199568.0,4.0,4330.0,56344.76,5344861.0,4.0,1
1716.0,19.10793357933579,1084,Skincare,0.0,0.0,0.0,0.0,0.0,11.0,6.0,70.0,127.0,0.0,32.0,0.0,0.0,750.0,2342.603567039801,162535.0,2.0,0.0,0.0,0.0,0.0,1
2801.0,12.04942965779468,1052,Skincare,0.0,0.0,25.0,59.0,384.0,6.0,6.0,92.0,59.0,5.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1673.0,24.41371158392435,423,Makeup,23.0,20.0,66.0,173.0,1076.0,0.0,8.0,166.0,158.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3519.0,21.06771653543307,1270,Skincare,94.0,57.0,149.0,319.0,2270.0,7.0,8.0,126.0,221.0,3.0,9.0,0.0,0.0,445.0,1825.307870287332,95464.0,4.0,0.0,0.0,0.0,0.0,1
2664.0,22.24974515800204,981,Makeup,36.0,25.0,64.0,134.0,896.0,8.0,5.0,118.0,209.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4084.0,15.9485903814262,1206,Makeup,57.0,42.0,128.0,224.0,1464.0,0.0,6.0,82.0,186.0,4.0,31.0,0.0,0.0,826.0,2707.181211457735,110038.0,2.0,6375.0,77040.81,7539723.0,2.0,1
564.0,38.47770700636943,628,Skincare,113.0,73.0,185.0,446.0,2953.0,12.0,7.0,117.0,209.0,3.0,44.0,0.0,0.0,451.0,1304.959889098299,61525.0,2.0,0.0,0.0,0.0,0.0,0
4724.0,19.13391655450875,1486,Hair Care,62.0,42.0,122.0,284.0,2133.0,16.0,7.0,139.0,201.0,0.0,7.0,1.0,927.4677636921097,485.0,991.3533489067548,92514.0,2.0,4791.0,56344.76,5344861.0,2.0,1
5023.0,19.59412404787813,1838,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,8.0,127.0,221.0,0.0,13.0,1.0,223.1855881979806,1823.0,3723.926894378819,373672.0,2.0,0.0,0.0,0.0,0.0,1
3267.0,11.01677539608574,1073,Hair Care,55.0,42.0,105.0,193.0,1038.0,7.0,8.0,129.0,221.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
2109.0,17.436,1250,Makeup,36.0,24.0,49.0,127.0,730.0,14.0,7.0,122.0,209.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1376.0,29.66974169741697,542,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0,158.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2663.0,27.48219735503561,983,Skincare,102.0,81.0,201.0,384.0,2570.0,0.0,6.0,79.0,100.0,6.0,12.0,0.0,0.0,1182.0,3395.88959747607,193276.0,2.0,4330.0,56344.76,5344861.0,4.0,0
2167.0,9.096654275092936,1345,Makeup,97.0,77.0,190.0,394.0,2235.0,11.0,7.0,119.0,209.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5023.0,21.88219895287958,1146,Skincare,61.0,53.0,166.0,299.0,2106.0,12.0,6.0,92.0,184.0,5.0,16.0,1.0,284.4896163107317,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,1
3434.0,22.26057298772169,1466,Skincare,56.0,45.0,140.0,333.0,2466.0,0.0,8.0,161.0,158.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,40244.28,3856872.0,2.0,1
3435.0,22.78193548387097,775,Makeup,20.0,13.0,27.0,56.0,301.0,13.0,7.0,113.0,166.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4523.0,14.48249708284714,1714,Hair Care,31.0,17.0,34.0,83.0,589.0,12.0,6.0,106.0,203.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,11303.0,118307.34,9990498.0,4.0,1
4552.0,23.2222884386174,1678,Hair Care,84.0,65.0,191.0,357.0,2164.0,11.0,7.0,115.0,209.0,3.0,3.0,0.0,0.0,1810.0,12717.00173591885,553063.0,6.0,0.0,0.0,0.0,0.0,1
5617.0,20.59107271418286,1389,Skincare,146.0,107.0,288.0,553.0,3786.0,9.0,8.0,127.0,221.0,7.0,3.0,0.0,0.0,1353.0,7375.984863414804,330010.0,4.0,0.0,0.0,0.0,0.0,1
2419.0,35.15772357723577,1230,Skincare,147.0,111.0,277.0,598.0,4098.0,9.0,8.0,126.0,221.0,10.0,17.0,0.0,0.0,888.0,3026.214225085725,147096.0,4.0,0.0,0.0,0.0,0.0,1
3145.0,35.002442002442,819,Skincare,116.0,85.0,242.0,482.0,3199.0,9.0,7.0,152.0,186.0,8.0,27.0,0.0,0.0,783.0,2150.768697512512,153095.0,4.0,5379.0,61559.15,6156021.0,4.0,0
2208.0,14.70648030495553,787,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,4.0,28.0,1.0,238.7037233352114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3421.0,22.90634441087613,1324,Makeup,0.0,0.0,0.0,0.0,0.0,8.0,5.0,83.0,54.0,0.0,19.0,0.0,0.0,628.0,1683.671878410149,100455.0,2.0,0.0,0.0,0.0,0.0,1
3786.0,15.22974176313446,1123,Makeup,0.0,0.0,0.0,0.0,0.0,7.0,7.0,114.0,209.0,3.0,17.0,0.0,0.0,474.0,1565.570410021536,61777.0,4.0,0.0,0.0,0.0,0.0,1
2342.0,27.47363374880153,1043,Makeup,38.0,25.0,80.0,172.0,1247.0,8.0,6.0,84.0,63.0,3.0,14.0,0.0,0.0,567.0,1315.605582152233,59138.0,2.0,0.0,0.0,0.0,0.0,1
3129.0,22.26682986536108,817,Makeup,132.0,104.0,249.0,508.0,3295.0,12.0,6.0,64.0,123.0,7.0,20.0,1.0,775.6093571344115,0.0,0.0,0.0,0.0,10309.0,111171.56,9223813.0,6.0,0
4044.0,24.10249307479224,1444,Hair Care,204.0,146.0,395.0,814.0,5338.0,8.0,5.0,126.0,221.0,11.0,8.0,0.0,0.0,888.0,2812.070135101781,174458.0,4.0,6024.0,77040.81,7539723.0,2.0,1
4934.0,17.06694781233526,1897,Skincare,121.0,95.0,238.0,467.0,3177.0,0.0,8.0,163.0,158.0,4.0,16.0,0.0,0.0,811.0,2044.16408496798,167229.0,4.0,5744.0,63978.2,6594469.0,2.0,1
4098.0,25.57450473729543,1161,Skincare,60.0,36.0,74.0,176.0,1192.0,14.0,7.0,100.0,209.0,8.0,28.0,0.0,0.0,1524.0,3206.71860684018,205852.0,2.0,0.0,0.0,0.0,0.0,1
3917.0,25.81627056672761,1094,Makeup,54.0,35.0,72.0,171.0,1256.0,10.0,7.0,114.0,209.0,0.0,31.0,0.0,0.0,749.0,2698.773159723467,146329.0,6.0,0.0,0.0,0.0,0.0,1
3434.0,23.21805467260013,1573,Skincare,103.0,80.0,200.0,409.0,2276.0,13.0,7.0,113.0,209.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4032.0,14.0,1438,Skincare,69.0,50.0,182.0,351.0,2697.0,7.0,7.0,84.0,62.0,6.0,3.0,1.0,314.9944182991037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4460.0,26.56576338400529,1513,Hair Care,59.0,44.0,113.0,235.0,1363.0,0.0,6.0,81.0,105.0,0.0,38.0,0.0,0.0,754.0,3323.04409394099,184834.0,4.0,0.0,0.0,0.0,0.0,1
5194.0,26.29152542372881,885,Makeup,97.0,72.0,180.0,361.0,2302.0,16.0,7.0,95.0,123.0,1.0,3.0,0.0,0.0,458.0,969.1609267458905,67881.0,2.0,0.0,0.0,0.0,0.0,0
4663.0,20.50718065003779,1323,Skincare,210.0,140.0,387.0,810.0,5706.0,9.0,8.0,126.0,149.0,11.0,12.0,0.0,0.0,1084.0,4588.703238382769,268162.0,6.0,0.0,0.0,0.0,0.0,1
1724.0,17.98999332888592,1499,Makeup,55.0,36.0,82.0,188.0,1163.0,14.0,7.0,122.0,209.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10309.0,111171.56,9223813.0,6.0,1
3070.0,17.96701225259189,1061,Makeup,0.0,0.0,20.0,74.0,382.0,0.0,6.0,79.0,99.0,4.0,3.0,1.0,120.0857660962195,1444.0,2540.57688355666,340797.0,2.0,0.0,0.0,0.0,0.0,1
909.2246112171157,34.58490566037736,424,Makeup,68.0,60.0,187.0,392.0,2860.0,0.0,7.0,82.0,105.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3173.0,17.234375,1088,Makeup,88.0,69.0,194.0,396.0,2761.0,0.0,6.0,81.0,105.0,8.0,40.0,1.0,0.0,566.0,1618.596229888263,50172.0,2.0,5744.0,63978.2,6594469.0,2.0,1
4981.0,21.19132290184922,1406,Skincare,105.0,77.0,202.0,491.0,3720.0,0.0,8.0,161.0,158.0,2.0,34.0,0.0,0.0,626.0,3269.054908393095,161919.0,2.0,0.0,0.0,0.0,0.0,1
3698.0,29.81276297335203,1426,Makeup,237.0,153.0,475.0,872.0,5435.0,0.0,6.0,79.0,100.0,10.0,14.0,0.0,0.0,690.0,2201.442762483937,103842.0,2.0,0.0,0.0,0.0,0.0,1
1948.0,24.35814889336016,497,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,165.0,158.0,0.0,11.0,1.0,564.519339861706,0.0,0.0,0.0,0.0,6149.0,77040.81,7539723.0,2.0,0
2460.0,22.20759493670886,790,Skincare,156.0,108.0,328.0,695.0,4462.0,0.0,6.0,75.0,177.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2737.0,22.21119842829077,1018,Hair Care,27.0,12.0,0.0,0.0,0.0,13.0,7.0,111.0,209.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1792.0,20.50548112058465,1642,Skincare,27.0,18.0,48.0,82.0,561.0,8.0,6.0,94.0,59.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4149.0,13.64927768860353,1246,Makeup,92.0,75.0,196.0,410.0,2618.0,0.0,6.0,75.0,95.0,12.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3390.0,19.81838949171902,1751,Makeup,36.0,22.0,54.0,98.0,537.0,0.0,6.0,80.0,104.0,1.0,43.0,0.0,0.0,516.0,1714.596260221192,76740.0,2.0,0.0,0.0,0.0,0.0,1
1500.0,31.78453038674033,724,Makeup,126.0,87.0,229.0,471.0,3266.0,0.0,6.0,78.0,98.0,4.0,4.0,0.0,0.0,563.0,1314.109279566724,94628.0,4.0,5379.0,61559.15,6156021.0,2.0,0
1005.864597794798,33.02136752136752,468,Makeup,143.0,106.0,270.0,544.0,3713.0,0.0,6.0,78.0,98.0,5.0,22.0,0.0,0.0,723.0,1336.985006613786,136169.0,2.0,3479.0,40244.28,3856872.0,2.0,0
1833.0,32.934375,640,Makeup,37.0,23.0,44.0,75.0,692.0,0.0,8.0,159.0,158.0,0.0,16.0,0.0,0.0,613.0,1877.098505793549,59570.0,2.0,0.0,0.0,0.0,0.0,0
3648.0,18.75334909377463,1269,Skincare,86.0,60.0,170.0,343.0,1905.0,8.0,5.0,125.0,221.0,6.0,33.0,0.0,0.0,580.0,2093.073229043237,86806.0,4.0,0.0,0.0,0.0,0.0,1
2761.0,25.36501597444089,1252,Makeup,22.0,10.0,49.0,112.0,893.0,8.0,6.0,84.0,63.0,2.0,11.0,0.0,0.0,716.0,2837.318850200386,91138.0,2.0,0.0,0.0,0.0,0.0,1
4133.0,22.80893042575286,1926,Hair Care,84.0,65.0,191.0,357.0,2164.0,11.0,7.0,115.0,209.0,2.0,3.0,0.0,0.0,1463.0,8387.884319321216,280455.0,8.0,0.0,0.0,0.0,0.0,1
6158.0,13.57278911564626,2205,Makeup,83.0,59.0,146.0,289.0,1972.0,10.0,5.0,83.0,61.0,3.0,38.0,0.0,0.0,767.0,1693.241985542054,125282.0,4.0,4330.0,56344.76,5344861.0,4.0,1
3382.0,27.54597233523189,1229,Makeup,108.0,85.0,232.0,511.0,3402.0,10.0,7.0,152.0,186.0,9.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4593.0,23.58746048472076,1898,Makeup,83.0,65.0,183.0,358.0,1882.0,11.0,6.0,67.0,125.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1571.452018982798,17.50599201065246,751,Skincare,0.0,0.0,0.0,0.0,0.0,14.0,5.0,87.0,60.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4171.0,25.71923743500867,1154,Makeup,12.0,0.0,0.0,0.0,0.0,5.0,5.0,81.0,56.0,1.0,40.0,0.0,0.0,923.0,2740.71371839187,182485.0,4.0,5744.0,63978.2,6594469.0,2.0,1
5292.0,15.94507269789984,1857,Makeup,98.0,49.0,136.0,249.0,1646.0,10.0,6.0,86.0,65.0,4.0,5.0,0.0,0.0,824.0,2300.552648820631,142188.0,2.0,0.0,0.0,0.0,0.0,1
4377.0,18.41218637992831,1395,Hair Care,84.0,65.0,191.0,357.0,2164.0,11.0,7.0,115.0,209.0,2.0,3.0,0.0,0.0,1450.0,8562.536596656751,495021.0,6.0,0.0,0.0,0.0,0.0,1
2869.0,19.12395153774464,2146,Skincare,198.0,145.0,382.0,806.0,5343.0,16.0,7.0,139.0,211.0,6.0,30.0,0.0,0.0,606.0,1636.775274364713,76972.0,6.0,0.0,0.0,0.0,0.0,1
5317.0,18.33159609120521,1535,Skincare,56.0,45.0,140.0,333.0,2466.0,0.0,8.0,161.0,158.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,40244.28,3856872.0,2.0,1
3356.0,17.66160520607375,461,Skincare,89.0,69.0,183.0,390.0,2366.0,0.0,6.0,81.0,104.0,4.0,3.0,1.0,362.7133082326849,0.0,0.0,0.0,0.0,7236.0,83014.05,7458220.0,2.0,0
985.0,45.80363636363636,550,Makeup,67.0,40.0,173.0,273.0,1677.0,7.0,8.0,125.0,221.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
804.0,39.12975391498881,447,Makeup,120.0,88.0,255.0,539.0,3437.0,9.0,8.0,126.0,221.0,4.0,29.0,0.0,0.0,1085.0,2343.914466204178,129768.0,4.0,5379.0,61559.15,6156021.0,2.0,0
5555.0,25.96123260437376,1006,Hair Care,0.0,0.0,0.0,0.0,0.0,4.0,6.0,87.0,57.0,0.0,18.0,0.0,0.0,2099.0,3076.660140946678,695392.0,4.0,0.0,0.0,0.0,0.0,1
3615.0,17.889369592089,1618,Makeup,116.0,73.0,153.0,371.0,2262.0,14.0,6.0,92.0,61.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1700.0,27.51974288337925,1089,Skincare,83.0,56.0,146.0,328.0,2134.0,12.0,7.0,117.0,209.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,1
4186.0,16.14683815648446,933,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.0,95.0,9.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3846.0,27.52996575342466,1168,Makeup,71.0,46.0,124.0,179.0,966.0,10.0,7.0,113.0,209.0,5.0,35.0,0.0,0.0,718.0,2400.57528561386,112529.0,2.0,11303.0,118307.34,9990498.0,4.0,1
4193.0,11.27134831460674,1780,Makeup,42.0,33.0,92.0,158.0,1126.0,5.0,7.0,117.0,209.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6491.0,83933.1,7960863.0,2.0,1
322.0,20.90566037735849,0,Makeup,0.0,0.0,0.0,0.0,0.0,14.0,6.0,90.0,64.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
157.0,20.09952606635071,0,Skincare,28.0,21.0,52.0,94.0,583.0,16.0,7.0,140.0,139.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5566.0,20.68119891008174,1101,Makeup,79.0,49.0,147.0,270.0,1864.0,0.0,6.0,77.0,99.0,5.0,35.0,0.0,0.0,1755.0,3783.825504372819,241165.0,4.0,3219.0,40244.28,3856872.0,2.0,1
3988.0,24.77325581395349,860,Hair Care,142.0,100.0,300.0,652.0,4306.0,11.0,7.0,120.0,196.0,7.0,23.0,0.0,0.0,734.0,2798.381653965534,116909.0,2.0,0.0,0.0,0.0,0.0,0
4869.0,24.07510548523207,1185,Makeup,87.0,71.0,192.0,378.0,2585.0,9.0,8.0,126.0,221.0,10.0,14.0,1.0,226.3035903808351,1415.0,3893.817204357255,316498.0,4.0,0.0,0.0,0.0,0.0,1
4637.0,22.5437037037037,675,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,81.0,56.0,4.0,29.0,0.0,0.0,1643.0,2903.561722971578,319873.0,2.0,0.0,0.0,0.0,0.0,0
4325.0,32.04399323181049,1182,Makeup,29.0,16.0,42.0,105.0,650.0,16.0,7.0,137.0,123.0,3.0,16.0,0.0,0.0,770.0,2731.189078379866,136994.0,4.0,0.0,0.0,0.0,0.0,1
1468.0,12.3679012345679,405,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,2.0,22.0,1.0,201.684082525711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
741.0,24.90547263681592,603,Makeup,63.0,39.0,124.0,195.0,1284.0,8.0,8.0,126.0,221.0,9.0,16.0,0.0,0.0,636.0,954.3993042084326,59036.0,2.0,5379.0,61559.15,6156021.0,2.0,0
4441.0,18.80955993930197,1318,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2375.0,27.54698795180723,830,Skincare,120.0,97.0,215.0,472.0,3166.0,9.0,8.0,126.0,221.0,5.0,3.0,0.0,0.0,677.0,2498.164942772033,95318.0,2.0,11557.0,130779.05,10922773.0,6.0,0
48.0,33.64180790960452,885,Hair Care,39.0,23.0,73.0,165.0,1128.0,0.0,8.0,162.0,158.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3941.0,28.16335740072202,1108,Makeup,35.0,14.0,30.0,0.0,0.0,11.0,6.0,67.0,125.0,0.0,33.0,0.0,0.0,1451.0,6922.172994028444,340066.0,4.0,0.0,0.0,0.0,0.0,1
5620.0,19.8715763846622,1643,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,5.0,82.0,59.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4586.0,22.41960784313725,1785,Makeup,73.0,69.0,180.0,391.0,2546.0,12.0,6.0,86.0,65.0,6.0,23.0,0.0,0.0,823.0,3522.426867799076,112929.0,2.0,0.0,0.0,0.0,0.0,1
3406.0,17.05459216441875,1557,Makeup,116.0,73.0,153.0,371.0,2262.0,14.0,6.0,92.0,61.0,2.0,14.0,0.0,0.0,618.0,2065.268842592578,104970.0,2.0,0.0,0.0,0.0,0.0,1
2479.0,19.79757785467128,1156,Skincare,0.0,0.0,0.0,0.0,0.0,11.0,6.0,70.0,127.0,0.0,32.0,0.0,0.0,680.0,2249.451816749221,125515.0,4.0,5379.0,61559.15,6156021.0,2.0,1
4674.0,21.13971742543171,637,Skincare,15.0,0.0,0.0,0.0,0.0,8.0,5.0,91.0,54.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4851.0,20.95533221663875,1791,Makeup,34.0,39.0,98.0,168.0,804.0,11.0,6.0,67.0,125.0,8.0,38.0,0.0,0.0,654.0,2731.079454973241,88598.0,2.0,8049.0,96500.0,7413097.0,2.0,1
