ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size
464294,Male,Yes,68,No,Executive,1,High,2
461923,Female,Yes,42,Yes,Artist,2,Average,2
466843,Female,No,38,No,Homemaker,13,Low,
462880,Male,Yes,25,No,Executive,1,High,3
464402,Male,No,37,Yes,Entertainment,7,Low,1
462596,Female,No,31,No,Healthcare,0,Low,
466841,Male,No,21,No,Healthcare,1,Low,6
464536,Male,Yes,28,Yes,Artist,0,Average,3
462765,Female,Yes,50,Yes,Artist,1,High,8
461364,Female,No,46,No,Doctor,0,Low,2
465836,Male,No,19,No,Executive,13,Low,3
465208,Male,Yes,37,Yes,Artist,1,Average,2
460416,Male,No,28,Yes,Healthcare,14,Low,1
459787,Male,Yes,71,No,Lawyer,0,Low,1
464276,Female,Yes,66,No,Marketing,0,High,2
460560,Female,Yes,57,Yes,Homemaker,9,Average,2
467449,Female,Yes,86,Yes,Lawyer,1,Low,2
467625,Female,Yes,40,Yes,Artist,0,Average,2
460559,Female,No,49,Yes,Healthcare,8,Low,1
463847,Male,Yes,41,No,Artist,2,Average,3
464669,Female,Yes,42,No,Engineer,0,Low,4
465472,Female,Yes,87,No,Entertainment,,High,3
461393,Female,Yes,80,Yes,Artist,6,Average,2
463141,Male,Yes,60,Yes,Artist,,Low,1
464149,Male,Yes,38,Yes,Artist,1,Average,4
461777,Female,Yes,74,Yes,Lawyer,1,High,2
464505,Female,No,30,No,Doctor,9,Low,5
463345,Female,No,20,No,Healthcare,4,Low,4
459609,Female,No,43,Yes,Artist,1,Low,1
465412,Male,No,32,Yes,Doctor,7,Low,4
465195,Male,Yes,53,Yes,Executive,1,High,3
462550,Female,No,23,No,Healthcare,2,Low,6
466896,Male,Yes,52,No,Artist,7,Low,1
463851,Female,Yes,45,Yes,Artist,4,Average,4
462452,Male,No,22,No,Healthcare,1,Low,
464399,Male,Yes,63,No,Entertainment,0,Average,5
462257,Female,Yes,81,Yes,Lawyer,,High,2
464782,Male,Yes,35,No,Marketing,0,Low,3
465624,Male,No,39,Yes,Artist,8,Low,3
462508,Male,Yes,37,Yes,Healthcare,0,Low,7
465085,Male,Yes,83,Yes,Lawyer,,High,2
462872,Female,Yes,47,No,Engineer,10,Low,2
467535,Male,Yes,65,Yes,Lawyer,1,High,2
465793,Male,No,25,No,Healthcare,1,Low,5
465892,Male,No,40,Yes,Artist,9,Low,3
463666,Male,No,27,Yes,Executive,0,Low,6
459015,Male,No,19,No,Healthcare,0,Low,3
459699,Female,,61,Yes,Engineer,9,Average,3
466189,Female,Yes,56,Yes,Artist,0,Average,2
466348,Male,No,53,Yes,Artist,1,Low,2
459461,Female,Yes,39,Yes,Artist,0,Low,1
460620,Male,Yes,55,Yes,Entertainment,0,Average,4
463318,Male,Yes,65,Yes,Lawyer,0,Low,2
462626,Female,No,26,Yes,Engineer,0,Low,6
467554,Female,No,28,Yes,Healthcare,1,Low,3
463502,Male,Yes,40,Yes,Executive,,High,4
466651,Male,No,40,No,Entertainment,5,Low,1
466885,Male,Yes,42,No,Executive,1,Average,4
467439,Male,Yes,37,Yes,Entertainment,1,Low,4
461749,Female,No,22,No,Healthcare,0,Low,5
467134,Female,Yes,33,No,Healthcare,0,Low,5
462753,Male,Yes,28,No,Executive,0,Average,3
462259,Male,Yes,51,Yes,Artist,,Low,2
463537,Female,No,32,Yes,Healthcare,1,Low,3
463217,Female,Yes,33,Yes,Healthcare,2,High,1
463689,Female,Yes,40,Yes,Doctor,1,Low,
466380,Male,Yes,36,Yes,Entertainment,5,Low,2
463101,Female,No,27,No,Homemaker,8,Low,1
466366,Male,No,18,No,Healthcare,0,Low,3
463864,Male,Yes,81,No,Executive,,High,2
465716,Female,No,59,Yes,Artist,0,Low,2
463014,Male,Yes,53,Yes,Executive,0,High,3
459808,Male,Yes,38,No,Doctor,,Average,4
462443,Male,No,20,No,Healthcare,1,Low,2
460453,Female,No,40,Yes,Doctor,7,Low,1
466485,Male,Yes,37,Yes,Executive,9,High,2
467445,Male,Yes,31,No,Doctor,8,Low,2
459448,Male,Yes,40,Yes,Executive,,High,3
463500,Male,Yes,35,Yes,Executive,0,High,4
461507,Male,Yes,35,Yes,Entertainment,0,Low,2
465918,Female,No,39,Yes,Artist,5,Low,3
467533,Male,Yes,79,Yes,Lawyer,2,Low,1
467029,Male,Yes,42,Yes,Artist,8,Average,2
465749,Male,Yes,42,No,Engineer,1,Average,3
460768,Female,No,32,No,Engineer,9,Low,4
460146,Female,Yes,52,Yes,Engineer,1,Average,3
464998,Male,Yes,59,Yes,Artist,1,High,2
467715,Male,Yes,51,Yes,Executive,4,High,3
462201,Female,No,32,Yes,Healthcare,0,Low,1
467454,Male,Yes,49,Yes,Artist,1,Low,1
460645,Female,No,40,No,Doctor,1,Low,2
465129,Female,No,61,Yes,Entertainment,3,Low,1
464264,Female,Yes,86,No,Lawyer,8,High,2
465913,Female,Yes,29,Yes,Artist,10,Low,2
461068,Male,No,46,No,Marketing,1,Low,4
466689,Male,No,28,Yes,Artist,8,Low,3
460071,Female,No,53,Yes,Engineer,1,Low,1
459817,Female,Yes,65,No,Marketing,,Low,
460477,Male,No,32,No,Entertainment,0,Low,6
467766,Female,No,31,No,Healthcare,6,Low,3
460008,Male,No,25,No,Doctor,9,Low,4
463775,Female,No,33,No,Engineer,,Low,3
461820,Female,Yes,38,Yes,Doctor,0,Average,2
459226,Female,Yes,43,Yes,Artist,0,Average,2
460961,Male,No,20,No,Healthcare,1,Low,2
463503,Male,Yes,33,Yes,Entertainment,1,Low,2
466365,Female,Yes,50,,Artist,0,Average,3
462632,Female,Yes,37,No,Engineer,,Average,4
460404,Male,Yes,38,Yes,Artist,5,Low,7
460492,Female,No,43,No,Marketing,10,Low,
461571,Male,No,27,No,Healthcare,1,Low,4
467624,Male,Yes,35,No,Entertainment,0,Average,5
463880,Female,Yes,36,No,Engineer,0,Low,3
462846,Female,No,20,No,Marketing,7,Low,2
459233,Female,Yes,53,Yes,Marketing,6,Low,1
464751,Male,Yes,36,No,Doctor,,Low,1
465939,Female,No,32,Yes,Engineer,0,Low,2
467118,Male,Yes,55,Yes,Entertainment,1,Average,3
463815,Male,Yes,37,Yes,Entertainment,0,Average,2
460871,Female,No,27,Yes,Healthcare,,Low,
459127,Male,No,43,Yes,Healthcare,1,Low,7
460675,Female,No,32,Yes,Engineer,,Low,
460165,Female,No,40,Yes,Entertainment,0,Low,1
461678,Female,Yes,87,No,Lawyer,1,Low,1
465096,Male,Yes,86,No,Lawyer,13,Low,1
464522,Female,No,42,Yes,Engineer,11,Low,1
460886,Male,No,37,Yes,Artist,0,Low,1
462302,Female,No,25,No,Doctor,,Low,7
462184,Male,No,19,No,Doctor,0,Low,4
462956,Male,Yes,42,No,Artist,7,Average,5
466422,Male,Yes,33,No,Doctor,0,Low,4
465324,Male,Yes,41,Yes,Artist,8,Low,2
460668,Female,No,27,Yes,Doctor,,Low,2
466275,Male,Yes,84,No,Lawyer,,Low,
467257,Male,No,22,No,Healthcare,10,Low,4
460254,Female,No,32,Yes,Artist,1,Low,2
463158,Male,Yes,83,Yes,Executive,0,High,3
467866,Male,Yes,50,Yes,Artist,1,Average,3
461685,Female,No,30,Yes,Healthcare,4,Low,4
467875,Female,No,23,No,Healthcare,,Low,4
460208,Male,No,27,No,Artist,9,Low,8
462151,Female,No,35,Yes,Artist,8,Low,1
462853,Male,No,23,No,Healthcare,1,Low,2
465239,Male,Yes,56,Yes,Artist,0,Average,3
461624,Female,Yes,41,Yes,Artist,1,Average,
467508,Female,No,25,No,Doctor,1,Low,3
467318,Male,Yes,41,Yes,Doctor,,Low,2
466867,Female,No,27,No,Homemaker,14,Low,1
467738,Male,Yes,43,Yes,Doctor,3,Average,2
465590,Male,Yes,40,Yes,Artist,1,Average,5
464980,Female,,60,No,Engineer,1,High,2
459805,Female,Yes,45,No,Artist,4,Average,4
465013,Female,Yes,82,No,Lawyer,0,High,2
459240,Female,No,28,Yes,Artist,1,Low,1
462344,Female,Yes,63,Yes,Artist,0,High,4
460388,Female,No,35,Yes,Artist,13,Low,2
464218,Female,Yes,89,No,Lawyer,1,High,2
466589,Male,No,20,No,Healthcare,,Low,4
467556,Female,No,40,Yes,Healthcare,,Low,1
459887,Male,Yes,46,No,Artist,3,Average,2
465955,Male,No,25,Yes,Marketing,8,Low,3
460033,Female,,46,Yes,Entertainment,6,Low,3
462928,Male,Yes,49,Yes,Artist,2,Average,4
460889,Female,Yes,47,Yes,Artist,1,Low,2
459669,Male,Yes,30,Yes,Artist,0,Average,2
467849,Female,Yes,40,Yes,Doctor,0,Low,1
466873,Male,Yes,39,Yes,Healthcare,7,Average,5
464837,Male,Yes,61,Yes,Artist,1,Average,5
462581,Female,No,28,No,Engineer,1,Low,4
466237,Male,No,18,No,Healthcare,0,Low,3
462707,Female,Yes,55,Yes,Artist,0,Average,4
467060,Male,No,39,No,Engineer,5,Low,2
464794,Female,Yes,47,No,Engineer,8,Average,
460281,Female,No,29,Yes,Doctor,10,Low,5
460164,Male,Yes,66,No,Engineer,1,Low,2
460431,Female,No,46,Yes,Engineer,1,Low,1
466901,Female,Yes,52,Yes,Artist,0,Average,3
463328,Female,No,23,No,Healthcare,0,Low,4
462246,Female,Yes,84,No,Lawyer,1,High,2
462371,Female,No,27,No,Healthcare,5,Low,3
462022,Female,Yes,37,Yes,Artist,1,Average,3
460662,Female,No,46,No,Homemaker,9,Low,1
464022,Female,No,22,No,Healthcare,0,Low,3
461819,Male,Yes,42,Yes,Artist,0,Average,2
465735,Female,Yes,35,Yes,Artist,1,Low,2
462804,Male,Yes,39,No,Executive,5,High,3
464138,Female,No,27,Yes,Healthcare,0,Low,4
464224,Male,Yes,65,No,Engineer,1,High,2
463289,Female,Yes,39,Yes,Artist,0,Average,3
463223,Female,No,22,No,Entertainment,,Low,3
462038,Male,No,31,Yes,Artist,4,Low,4
463341,Female,Yes,48,No,Engineer,1,Average,6
463185,Female,Yes,58,Yes,Artist,1,Average,2
459258,Female,Yes,74,Yes,Lawyer,1,High,
464379,Female,Yes,40,Yes,Engineer,12,Average,3
464521,Male,No,26,No,Doctor,2,Low,4
459575,Male,No,35,Yes,Artist,0,Low,1
467732,Female,No,43,Yes,Healthcare,8,Low,1
460003,Male,No,49,Yes,Doctor,5,Low,1
462226,Male,Yes,26,No,Artist,7,Low,4
461274,Female,Yes,74,Yes,Lawyer,,High,2
462992,Female,Yes,56,Yes,Engineer,,High,3
466675,Female,Yes,49,Yes,Artist,2,Average,2
461124,Male,No,19,No,Healthcare,1,Low,8
464638,Male,No,39,Yes,Artist,2,Low,3
462374,Male,Yes,37,Yes,Executive,0,High,4
463526,Male,No,41,Yes,Doctor,0,Low,1
462912,Female,No,26,Yes,Homemaker,8,Low,2
462604,Female,Yes,38,No,Doctor,1,Average,3
460708,Male,Yes,35,Yes,Artist,0,Low,3
467015,Male,Yes,49,Yes,Artist,0,Average,2
464745,Male,,60,No,Engineer,0,Average,3
467245,Female,No,38,No,Doctor,0,Low,1
464798,Male,Yes,52,,Entertainment,,Average,5
463619,Male,Yes,70,No,Executive,1,High,2
467246,Male,No,21,No,Doctor,9,Low,3
462969,Male,Yes,58,Yes,Artist,8,Low,1
460959,Female,No,28,No,Artist,5,Low,5
461911,Male,Yes,57,No,Executive,0,Low,1
459882,Male,Yes,37,Yes,Artist,1,Average,2
459632,Female,Yes,52,No,Marketing,1,High,3
462613,Female,Yes,35,No,Engineer,0,Average,5
466455,Female,Yes,30,Yes,Doctor,4,Low,2
462394,Male,Yes,35,Yes,Artist,0,Average,2
462010,Female,No,31,Yes,Artist,14,Low,3
461371,Male,Yes,37,Yes,Doctor,0,Average,2
462376,Male,Yes,71,Yes,Executive,0,High,2
459845,Male,Yes,66,Yes,Healthcare,0,Low,1
462658,Female,Yes,25,Yes,Homemaker,9,Average,2
462583,Male,No,26,Yes,Artist,0,Low,4
459858,Female,No,31,No,Healthcare,8,Low,4
459091,Male,Yes,67,Yes,Artist,0,Average,6
467135,Female,Yes,51,Yes,Artist,1,Average,5
460413,Female,No,39,Yes,Artist,7,Low,1
466206,Female,Yes,60,Yes,Artist,2,Average,2
463192,Female,Yes,46,No,Entertainment,4,Average,
467382,Male,Yes,36,Yes,Doctor,9,Average,2
466750,Female,No,18,,Healthcare,0,Low,3
463801,Female,No,30,No,Engineer,0,Low,1
467296,Female,Yes,69,Yes,Artist,,Average,2
460651,Male,No,32,No,Homemaker,8,Low,
460296,Female,Yes,60,Yes,Artist,1,Low,2
463524,Female,Yes,40,Yes,Artist,6,Average,2
461775,Female,Yes,83,No,Lawyer,0,High,2
465711,Male,Yes,51,Yes,Artist,0,Average,
462833,Male,Yes,33,No,Doctor,0,Average,5
465506,Male,Yes,43,Yes,Entertainment,1,Average,4
463366,Male,Yes,71,No,Lawyer,0,Low,5
464987,Male,Yes,50,Yes,Executive,1,High,5
459114,Male,Yes,57,Yes,Artist,1,Average,2
467928,Male,Yes,35,Yes,Artist,2,Average,2
462881,Female,Yes,66,Yes,Artist,0,High,3
466524,Female,Yes,46,Yes,Artist,0,Low,1
463191,Male,No,26,No,Healthcare,1,Low,1
460861,Male,No,21,No,Healthcare,1,Low,3
465610,Female,No,42,Yes,Artist,8,Low,2
460206,Female,Yes,40,Yes,Entertainment,1,Low,2
462876,Male,No,27,No,Doctor,0,Low,4
465333,Female,Yes,37,Yes,Artist,2,Low,2
463121,Female,Yes,70,,Lawyer,,High,
460379,Male,No,35,Yes,Artist,9,Low,3
462991,Male,No,28,Yes,Healthcare,0,Low,1
460307,Male,No,27,No,Entertainment,6,Low,2
464383,Female,Yes,81,Yes,Lawyer,1,Low,1
467931,Male,No,25,Yes,Doctor,0,Low,2
466594,Male,Yes,72,Yes,Executive,1,High,2
461200,Female,No,33,Yes,Doctor,0,Low,5
465600,Male,Yes,40,Yes,Engineer,7,Low,2
459688,Male,No,52,Yes,Artist,3,Low,1
463549,Male,No,23,No,Healthcare,0,Low,4
466696,Female,Yes,48,Yes,Artist,2,Average,4
462906,Female,No,31,No,Healthcare,0,Low,4
461527,Female,No,35,Yes,Artist,1,Low,1
461354,Female,No,63,No,Entertainment,0,Low,1
462483,Male,Yes,63,Yes,,1,Average,2
463938,Male,,28,Yes,Engineer,1,Low,2
461661,Female,Yes,37,Yes,Artist,7,Average,2
463532,Female,Yes,67,Yes,Artist,9,Low,3
465627,Female,No,37,Yes,Healthcare,1,Low,1
465242,Male,No,22,No,Healthcare,7,Low,4
465170,Female,Yes,46,Yes,Entertainment,4,Low,3
467359,Male,Yes,41,Yes,Artist,6,Average,2
460415,Female,No,59,Yes,Entertainment,1,Low,2
465984,Male,,23,No,Healthcare,8,High,5
459432,Male,Yes,84,Yes,Lawyer,0,Low,3
464241,Female,Yes,89,,Artist,1,High,2
467141,Male,Yes,50,Yes,Artist,1,Low,3
466933,Female,Yes,52,No,Engineer,0,Low,
465035,Female,Yes,74,Yes,Lawyer,12,High,2
461415,Male,No,48,Yes,Entertainment,0,Low,3
461957,Male,Yes,47,Yes,Entertainment,1,Average,4
465523,Female,Yes,45,Yes,Engineer,0,High,5
459631,Male,,53,Yes,Executive,,High,3
465279,Male,Yes,53,Yes,Healthcare,0,High,4
463782,Female,No,29,Yes,Artist,8,Low,1
463243,Male,No,19,No,Healthcare,0,Low,3
465489,Female,No,50,Yes,Engineer,1,Low,5
467100,Female,No,42,Yes,Artist,0,Low,1
460154,Male,No,29,Yes,Entertainment,8,Low,4
459753,Male,Yes,40,Yes,Marketing,,Average,2
464030,Male,No,18,No,Entertainment,1,Low,4
463220,Male,Yes,46,No,Engineer,0,Average,3
465237,Male,Yes,68,Yes,Lawyer,,High,2
467564,Male,Yes,72,Yes,Artist,0,Average,2
465113,Male,Yes,66,Yes,Lawyer,1,High,2
459516,Female,,63,Yes,Artist,,Average,2
465965,Female,Yes,41,No,Marketing,8,Low,2
460907,Male,Yes,82,No,Lawyer,1,High,3
467314,Male,Yes,43,No,Artist,0,Average,2
459951,Male,Yes,53,Yes,Artist,0,Low,1
467295,Male,No,29,No,Healthcare,0,Low,3
466212,Female,Yes,53,Yes,Artist,0,Average,3
463533,Female,Yes,87,Yes,Artist,1,High,2
467890,Male,Yes,62,Yes,Entertainment,0,Average,4
467541,Male,Yes,43,Yes,Artist,1,High,3
460183,Male,No,36,No,Entertainment,8,Low,2
463634,Female,No,30,Yes,Doctor,0,Low,3
463100,Female,No,37,No,Homemaker,8,Low,1
460550,Female,Yes,59,Yes,Artist,0,Average,4
465867,Female,Yes,35,Yes,Artist,8,High,5
462964,Male,Yes,39,No,Artist,7,Average,3
466685,Female,No,19,No,Healthcare,0,Low,5
460719,Female,Yes,75,Yes,Lawyer,1,Low,
463005,Female,Yes,40,Yes,Homemaker,10,Average,2
466377,Male,Yes,62,Yes,,8,Average,2
464796,Male,Yes,43,No,Marketing,3,High,4
460682,Male,Yes,43,No,Artist,6,Low,2
459744,Male,Yes,29,Yes,Artist,9,Average,2
460084,Female,No,27,Yes,Healthcare,1,Low,2
461119,Female,No,23,No,Healthcare,6,Low,3
463441,Male,Yes,42,Yes,Artist,8,High,4
466971,Male,No,65,Yes,Executive,9,Low,3
463208,Male,Yes,57,Yes,Executive,1,Average,5
467877,Female,Yes,46,Yes,Artist,0,Average,2
464471,Male,Yes,30,Yes,Doctor,0,Low,3
467360,Male,Yes,51,Yes,Artist,0,Average,4
461576,Male,Yes,39,Yes,Artist,10,Low,2
461966,Female,No,41,Yes,Artist,1,Low,1
463398,Male,No,29,No,Marketing,9,Low,4
466096,Male,Yes,76,Yes,Lawyer,0,Low,2
464433,Male,No,33,Yes,Artist,,Low,
461082,Male,No,23,No,Healthcare,8,Low,4
465942,Female,Yes,33,Yes,Marketing,8,High,2
464354,Female,No,43,Yes,Engineer,3,Low,2
464252,Male,Yes,35,Yes,Artist,1,Average,4
463463,Male,Yes,32,No,Doctor,0,Low,2
465592,Male,Yes,65,Yes,Entertainment,1,Low,1
462214,Male,Yes,49,No,Doctor,1,Low,2
466707,Female,Yes,48,Yes,Homemaker,1,Low,4
459956,Female,Yes,39,Yes,Healthcare,8,Average,2
460847,Male,No,27,Yes,Artist,1,Low,3
463222,Female,No,36,Yes,Healthcare,2,Low,
462816,Male,Yes,76,No,Entertainment,0,Low,1
461979,Male,Yes,35,Yes,Artist,9,Average,2
467170,Male,Yes,35,Yes,Artist,8,Low,4
462609,Female,Yes,48,No,Doctor,4,Low,1
466332,Male,No,23,No,Healthcare,0,Low,3
459594,Female,Yes,42,Yes,Artist,5,Low,1
464147,Male,Yes,41,Yes,Artist,0,High,3
463007,Male,Yes,29,No,Executive,,High,3
464119,Male,Yes,36,Yes,Artist,0,Average,2
463310,Male,Yes,60,Yes,Entertainment,0,Low,2
465706,Female,Yes,46,Yes,Artist,1,Average,3
459826,Female,No,31,No,,,Low,1
466174,Female,No,20,No,Healthcare,8,Low,4
463596,Female,No,31,No,Healthcare,0,Low,4
465455,Male,No,26,No,Doctor,0,Low,2
462867,Male,Yes,28,No,Artist,1,Low,2
459140,Female,No,18,No,Healthcare,7,Low,6
464295,Female,No,30,No,Healthcare,7,Low,6
460067,Female,No,39,Yes,Entertainment,11,Low,1
467222,Male,Yes,74,Yes,Entertainment,1,Average,2
461482,Female,No,52,Yes,Artist,9,Low,1
462514,Male,No,25,Yes,Healthcare,,Low,2
459796,Male,Yes,66,Yes,Artist,,Average,3
463722,Male,Yes,55,Yes,Executive,9,High,2
462278,Male,No,31,Yes,Healthcare,0,Low,4
463799,Female,No,41,Yes,Artist,0,Low,4
464259,Male,Yes,59,Yes,Artist,1,Average,4
467159,Female,Yes,39,Yes,Homemaker,8,High,2
460669,Male,,48,Yes,Executive,0,Low,2
462003,Male,Yes,79,No,Lawyer,9,Low,3
461216,Female,No,43,No,,,Low,
464298,Male,No,26,No,Doctor,1,Low,1
465039,Female,Yes,88,No,Lawyer,0,High,2
467973,Female,Yes,66,Yes,Engineer,0,Average,3
467731,Male,Yes,56,Yes,Artist,,Average,4
461721,Male,No,26,Yes,Entertainment,7,Low,5
463166,Female,No,41,Yes,Artist,1,Low,1
465944,Female,Yes,36,No,Engineer,4,High,3
461061,Female,No,38,Yes,Engineer,3,Low,1
463010,Male,Yes,81,No,Executive,0,Low,1
464756,Female,No,25,No,Engineer,5,Low,3
467366,Male,No,42,Yes,Artist,,Low,1
464006,Male,No,32,No,Healthcare,0,Low,5
461206,Male,No,28,Yes,Healthcare,9,Low,1
466216,Male,No,29,No,Entertainment,1,Low,4
463690,Female,No,28,No,Healthcare,7,Low,4
465929,Male,No,26,Yes,Healthcare,8,Low,5
461736,Male,Yes,47,Yes,Entertainment,1,Average,4
460402,Female,Yes,50,Yes,Doctor,1,Low,2
467367,Male,Yes,70,Yes,Lawyer,1,Low,2
464770,Female,No,38,No,Engineer,,Low,1
464918,Male,No,39,No,Artist,1,Low,1
461639,Male,Yes,60,Yes,Artist,0,Average,2
464254,Male,Yes,63,Yes,Entertainment,0,Average,3
462579,Female,Yes,68,No,Lawyer,1,Low,2
466976,Male,Yes,47,Yes,Artist,0,Low,1
467079,Male,Yes,40,Yes,Artist,1,Low,2
467724,Male,Yes,46,No,Artist,1,High,3
459792,Male,Yes,42,Yes,Artist,6,Low,3
464789,Female,Yes,48,Yes,Artist,0,Average,5
467143,Female,No,53,No,Lawyer,1,Low,3
464370,Male,Yes,65,Yes,Entertainment,0,Average,2
459415,Male,No,26,No,Doctor,0,Low,4
459387,Male,No,35,Yes,Doctor,0,Low,1
467895,Female,No,27,Yes,Healthcare,0,Low,4
459838,Female,Yes,86,No,Lawyer,0,High,2
463695,Female,No,30,Yes,Doctor,1,Low,4
464512,Male,Yes,43,No,Executive,8,Low,3
467419,Female,Yes,38,Yes,Artist,4,Low,1
462511,Female,Yes,66,Yes,Lawyer,1,High,2
464124,Female,Yes,74,Yes,Doctor,1,Low,2
459638,Male,No,25,Yes,Healthcare,,Low,
466194,Male,Yes,89,No,Lawyer,0,Low,1
461807,Male,No,30,Yes,Doctor,10,Low,4
460456,Male,Yes,33,No,Executive,0,High,5
462932,Female,Yes,37,Yes,Homemaker,3,High,3
461297,Male,Yes,69,No,Lawyer,0,High,2
464430,Female,Yes,51,Yes,Engineer,6,Average,2
459416,Male,No,19,No,Artist,10,Low,3
464743,Male,Yes,45,Yes,Entertainment,0,Average,2
466276,Female,No,32,No,Doctor,0,Low,5
467829,Female,No,22,No,Doctor,3,Low,4
463813,Female,No,26,No,Engineer,1,Low,6
461733,Female,Yes,43,Yes,Artist,0,High,3
466925,Male,No,19,No,Healthcare,7,Low,2
467846,Male,Yes,48,Yes,Artist,1,Average,3
459596,Female,Yes,61,Yes,Doctor,1,Average,2
460597,Female,No,20,No,Marketing,1,Low,2
467788,Male,No,22,No,Healthcare,0,Low,4
467966,Female,No,31,Yes,Entertainment,9,Low,3
464503,Male,No,25,Yes,Artist,9,Low,3
460242,Male,Yes,41,Yes,Healthcare,8,Low,3
467014,Male,Yes,36,Yes,Executive,9,High,3
466637,Male,Yes,48,Yes,Artist,1,High,5
462553,Male,No,27,No,Artist,1,Low,1
459287,Male,No,35,Yes,Lawyer,1,Low,1
464074,Female,Yes,39,Yes,Doctor,0,Average,3
463734,Male,Yes,38,No,Executive,0,Average,3
466575,Female,Yes,57,Yes,Artist,7,Average,3
459193,Male,No,38,Yes,Artist,1,Low,1
462143,Male,Yes,80,No,Artist,1,Low,2
467700,Male,Yes,57,Yes,Entertainment,,Average,2
467140,Male,Yes,61,Yes,Entertainment,9,Average,2
463356,Male,No,29,Yes,Healthcare,5,Low,4
466797,Female,No,23,No,Healthcare,1,Low,4
459234,Female,Yes,83,No,Lawyer,1,Low,1
460442,Male,Yes,37,Yes,Entertainment,0,Average,3
463901,Male,Yes,35,No,Artist,0,Low,6
465494,Male,Yes,41,Yes,Doctor,9,Average,2
461552,Female,Yes,38,Yes,Artist,,Average,2
459239,Male,Yes,81,No,Entertainment,1,Low,1
466379,Female,Yes,58,Yes,Homemaker,2,Low,1
464759,Female,No,38,No,Engineer,8,Low,1
461994,Male,Yes,18,No,Doctor,10,Low,2
461802,Male,No,37,Yes,Artist,1,Low,4
462527,Male,Yes,43,No,Artist,4,Average,2
461800,Female,No,36,Yes,Doctor,4,Low,1
460933,Female,Yes,76,Yes,Lawyer,0,High,2
460189,Male,No,33,No,Entertainment,14,Low,1
459031,Male,Yes,43,No,Executive,1,High,5
464673,Male,Yes,47,No,Executive,1,High,7
459101,Male,Yes,81,No,Lawyer,8,Low,2
460136,Male,No,27,Yes,Artist,10,Low,3
460973,Male,No,29,No,Entertainment,1,Low,5
460187,Female,No,38,Yes,Doctor,4,Low,3
460679,Female,No,19,,Healthcare,9,Low,4
459700,Male,Yes,37,Yes,Executive,0,Average,5
464787,Male,No,47,No,Entertainment,1,Low,1
467201,Female,No,33,Yes,Engineer,,Low,5
462614,Male,Yes,51,No,Entertainment,1,Average,5
460813,Female,Yes,86,No,Lawyer,1,High,2
462698,Female,Yes,56,Yes,Entertainment,1,Average,2
463344,Male,Yes,59,Yes,Artist,3,Average,2
463633,Male,Yes,33,Yes,Doctor,0,Average,2
466278,Female,No,31,No,,0,Low,2
464964,Female,Yes,71,No,Artist,,High,2
462317,Female,No,32,No,Entertainment,3,Low,6
467353,Male,Yes,26,No,Artist,3,Low,2
464169,Male,,89,No,Lawyer,1,High,2
464553,Male,Yes,70,Yes,Artist,1,Low,2
463518,Male,Yes,30,No,Executive,5,High,4
459711,Male,Yes,37,No,Executive,9,High,6
460788,Female,No,30,Yes,Doctor,0,Low,9
459392,Female,No,23,No,Doctor,0,Low,3
467887,Female,No,42,Yes,Artist,0,Low,2
467743,Male,Yes,48,No,Executive,1,High,4
460368,Male,No,28,Yes,Healthcare,0,Low,7
463126,Female,Yes,65,Yes,Artist,3,Average,2
467046,Female,No,28,No,Doctor,0,Low,5
463099,Male,Yes,85,Yes,Lawyer,,Low,1
462439,Male,No,18,No,Healthcare,1,Low,4
464182,Male,Yes,35,Yes,Artist,4,Average,2
464810,Female,No,27,No,Engineer,1,Low,1
464234,Male,Yes,68,Yes,Entertainment,0,Low,3
464683,Male,Yes,52,No,Engineer,0,Average,6
463349,Male,No,20,No,Healthcare,5,Low,5
465866,Male,Yes,35,Yes,Artist,7,Low,3
465261,Female,No,21,Yes,Healthcare,0,Low,4
459780,Female,No,42,No,Entertainment,1,Low,3
462031,Female,Yes,50,Yes,Artist,0,Average,2
464933,Male,No,25,No,,0,Low,1
463941,Female,No,32,No,Artist,1,Low,6
466842,Male,No,19,No,Healthcare,8,Low,5
459014,Male,No,22,No,Healthcare,0,Low,4
462420,Male,No,27,Yes,Healthcare,1,Low,3
465250,Male,No,22,No,Healthcare,0,Low,4
466513,Female,Yes,55,Yes,Artist,1,Average,3
461791,Female,No,22,No,Lawyer,8,Low,1
467160,Male,Yes,40,No,,0,Average,2
464586,Female,No,46,Yes,Artist,1,Low,1
461391,Male,Yes,65,Yes,Entertainment,3,Low,3
466658,Female,No,18,No,Healthcare,0,Low,4
459728,Female,Yes,53,Yes,Artist,2,Average,4
464618,Male,,35,Yes,Artist,5,Low,1
462219,Male,Yes,59,No,Executive,0,Low,5
467553,Female,No,32,Yes,Healthcare,8,Low,3
459655,Male,Yes,39,Yes,Artist,1,Average,3
462182,Male,Yes,88,No,Artist,7,Low,1
459119,Male,Yes,61,Yes,Executive,9,High,3
460721,Male,No,21,No,Healthcare,1,Low,4
459517,Male,No,31,Yes,Healthcare,1,Low,4
461441,Male,Yes,58,Yes,Artist,1,Average,4
465390,Female,No,27,Yes,Marketing,3,Low,3
466160,Female,Yes,51,Yes,Engineer,1,Average,2
463842,Female,Yes,48,Yes,Engineer,0,High,4
