vendor,profit_outlier_capped
Wizardustries,-44.532
Wizardustries,48.24
Wizardustries,20.421
Wizardustries,131.94
Wizardustries,-7.928999999999999
Wizardustries,301.97196
Wizardustries,-1.9308
Wizardustries,59.79600000000001
Wizardustries,8.685
Wizardustries,119.34
Wizardustries,1.4175
Wizardustries,301.97196
Wizardustries,206.685
Wizardustries,-15.624
Wizardustries,151.83
Wizardustries,218.715
Wizardustries,-28.59
Wizardustries,301.97196
Wizardustries,35.538000000000004
Wizardustries,86.46
Wizardustries,71.964
Wizardustries,-0.336
Wizardustries,64.5
Wizardustries,17.4315
Wizardustries,90.2283
Wizardustries,223.34400000000002
Wizardustries,164.565
Wizardustries,-39.6
Wizardustries,-144.63594
Wizardustries,-144.63594
Wizardustries,-144.63594
Wizardustries,-4.3245
Wizardustries,22.6068
Wizardustries,35.88
Wizardustries,-27.864
Wizardustries,-108.036
Wizardustries,-58.782
Wizardustries,-2.1
Wizardustries,134.4
Wizardustries,10.7178
Wizardustries,301.97196
Wizardustries,27.693
Wizardustries,57.023999999999994
Wizardustries,-91.4688
Wizardustries,20.4201
Wizardustries,46.9206
Wizardustries,4.635
Wizardustries,301.97196
Wizardustries,125.271
Wizardustries,-0.021
Wizardustries,301.97196
Wizardustries,-144.63594
Wizardustries,199.782
Wizardustries,-8.0664
Wizardustries,10.98
Wizardustries,-14.556
Wizardustries,15.48
Wizardustries,4.7259
Wizardustries,-4.343999999999999
Wizardustries,19.98
Wizardustries,-50.8932
Wizardustries,115.305
Wizardustries,75.93
Wizardustries,84.045
Wizardustries,61.908
Wizardustries,32.01
Wizardustries,-144.63594
Wizardustries,54.3267
Wizardustries,157.74
Wizardustries,35.9625
Wizardustries,4.596
Wizardustries,62.352
Wizardustries,22.08
Wizardustries,20.988000000000003
Wizardustries,-22.2288
Wizardustries,-83.691
Wizardustries,9.867
Wizardustries,-144.63594
Wizardustries,2.94
Wizardustries,-144.63594
Wizardustries,0.5475
Wizardustries,52.878
Wizardustries,46.122
Wizardustries,-144.63594
Wizardustries,-0.006
Wizardustries,-144.63594
Wizardustries,127.995
Wizardustries,4.788
Wizardustries,33.15
Wizardustries,-134.9019
Wizardustries,14.3172
Wizardustries,2.844
Wizardustries,-17.16
Wizardustries,152.25
Wizardustries,-73.6002
Wizardustries,0.0
Wizardustries,-0.0795
Wizardustries,-19.665
Wizardustries,-0.006
Wizardustries,301.97196
Wizardustries,-41.22
Wizardustries,242.112
Wizardustries,-125.2755
Wizardustries,115.56
Wizardustries,-15.1398
Wizardustries,-134.67600000000002
Wizardustries,162.8604
Wizardustries,-22.7097
Wizardustries,-34.836
Wizardustries,-82.22399999999999
Wizardustries,-2.79
Wizardustries,-144.63594
Wizardustries,1.665
Wizardustries,-96.255
Wizardustries,85.86
Wizardustries,27.72
Wizardustries,121.932
Wizardustries,13.0092
Wizardustries,27.1503
Wizardustries,-17.619
Wizardustries,-98.691
Wizardustries,30.954
Wizardustries,-19.386
Wizardustries,186.9678
Wizardustries,11.6814
Wizardustries,20.988000000000003
Wizardustries,298.5096
Wizardustries,139.68
Wizardustries,-6.693
Wizardustries,-144.63594
Wizardustries,-144.63594
Wizardustries,67.68
Wizardustries,-44.4576
Wizardustries,23.235
Wizardustries,64.908
Wizardustries,22.47
Wizardustries,-136.224
Wizardustries,-21.36
Wizardustries,61.968
Wizardustries,275.52
Wizardustries,200.64
Wizardustries,-39.312
Wizardustries,135.36
Wizardustries,-144.63594
Wizardustries,301.97196
Wizardustries,10.782
Wizardustries,-50.976000000000006
Wizardustries,21.96
Wizardustries,301.97196
Wizardustries,-0.0225
Wizardustries,-63.648
Wizardustries,36.2106
Wizardustries,232.68
Wizardustries,94.29
Wizardustries,-144.63594
Wizardustries,25.035
Wizardustries,131.59799999999998
Wizardustries,149.76
Wizardustries,128.136
Wizardustries,3.096
Wizardustries,64.98
Wizardustries,166.26
Wizardustries,-123.039
Wizardustries,301.97196
Wizardustries,135.855
Wizardustries,5.688
Wizardustries,0.3102
Wizardustries,26.34
Wizardustries,29.651999999999997
Wizardustries,-0.708
Wizardustries,4.011
Wizardustries,-77.04
Wizardustries,287.7
Wizardustries,295.11
Wizardustries,-109.6287
Wizardustries,51.983999999999995
Wizardustries,-144.63594
Wizardustries,-0.0525
Wizardustries,-7.4664
Wizardustries,-140.715
Wizardustries,172.65
Wizardustries,87.86399999999999
Wizardustries,27.78
Wizardustries,22.4838
Wizardustries,3.3846
Wizardustries,-72.0144
Wizardustries,16.92
Wizardustries,-123.12
Wizardustries,288.4446
Wizardustries,68.145
Wizardustries,-144.63594
Wizardustries,-41.79600000000001
Wizardustries,89.43
Wizardustries,89.43
Wizardustries,3.4968
Wizardustries,-144.63594
Wizardustries,-95.934
Wizardustries,40.245
Wizardustries,9.7494
Wizardustries,-81.768
Wizardustries,-144.63594
Wizardustries,38.874
Wizardustries,15.534
Wizardustries,-144.63594
Wizardustries,-114.588
Wizardustries,25.677
Wizardustries,-8.175
Wizardustries,49.8645
Wizardustries,-127.245
Wizardustries,-144.63594
Wizardustries,43.857
Wizardustries,-34.3185
Wizardustries,124.01100000000001
Wizardustries,54.996
Wizardustries,159.417
Wizardustries,301.97196
Wizardustries,74.0547
Wizardustries,-144.63594
Wizardustries,-31.32
Wizardustries,63.144
Wizardustries,-12.0348
Wizardustries,-20.208
Wizardustries,60.408
Wizardustries,2.781
Wizardustries,-19.926
Wizardustries,125.1216
Wizardustries,117.65700000000001
Wizardustries,-131.3184
Wizardustries,101.214
Wizardustries,-29.676
Wizardustries,110.34
Wizardustries,105.5136
Wizardustries,-126.48
Wizardustries,-144.63594
Wizardustries,-0.0009
Wizardustries,17.118
Wizardustries,5.52
Wizardustries,100.875
Wizardustries,123.291
Wizardustries,-9.93
Wizardustries,77.292
Wizardustries,-20.658
Wizardustries,140.4
Wizardustries,-133.362
Wizardustries,3.6354
Wizardustries,301.97196
Wizardustries,12.6822
Wizardustries,9.654
Wizardustries,38.82
Wizardustries,6.225
Wizardustries,24.1452
Wizardustries,-14.544
Wizardustries,-29.9568
Wizardustries,-5.34
Ghostronics,25.5968
Ghostronics,19.755
Ghostronics,14.3952
Ghostronics,3.3
Ghostronics,24.7275
Ghostronics,36.7173
Ghostronics,94.4925
Ghostronics,85.491
Ghostronics,301.97196
Ghostronics,22.6782
Ghostronics,130.752
Ghostronics,6.2937
Ghostronics,25.497
Ghostronics,1.3596
Ghostronics,11.1294
Ghostronics,33.3256
Ghostronics,9.4486
Ghostronics,0.6993
Ghostronics,157.4875
Ghostronics,8.9985
Ghostronics,18.8937
Ghostronics,-144.63594
Ghostronics,301.97196
Ghostronics,-24.0435
Ghostronics,301.97196
Ghostronics,56.6916
Ghostronics,150.36
Ghostronics,301.97196
Ghostronics,20.1584
Ghostronics,57.5928
Ghostronics,301.97196
Ghostronics,6.1192
Ghostronics,132.5898
Ghostronics,301.97196
Ghostronics,95.2
Ghostronics,-1.4280000000000002
Ghostronics,-43.1178
Ghostronics,2.6376
Ghostronics,125.9972
Ghostronics,2.5216
Ghostronics,17.9982
Ghostronics,-107.9928
Ghostronics,-3.5622
Ghostronics,157.4685
Ghostronics,200.8638
Ghostronics,12.1728
Ghostronics,78.3888
Ghostronics,19.7934
Ghostronics,14.3952
Ghostronics,14.7582
Ghostronics,60.4768
Ghostronics,52.9173
Ghostronics,6.1512
Ghostronics,113.99799999999999
Ghostronics,0.7794
Ghostronics,284.1855
Ghostronics,1.1996
Ghostronics,-7.9984
Ghostronics,43.1976
Ghostronics,11.5971
Ghostronics,0.5998
Ghostronics,-144.63594
Ghostronics,4.3176
Ghostronics,20.06
Ghostronics,93.24
Ghostronics,-15.5844
Ghostronics,8.2848
Ghostronics,24.4768
Ghostronics,6.122999999999999
Ghostronics,26.3912
Ghostronics,22.653000000000002
Ghostronics,165.2868
Ghostronics,43.176
Ghostronics,36.7173
Ghostronics,-87.6672
Ghostronics,91.7892
Ghostronics,58.65
Ghostronics,301.97196
Ghostronics,41.7186
Ghostronics,7.263999999999999
Ghostronics,59.998000000000005
Ghostronics,75.18
Ghostronics,177.19799999999998
Ghostronics,301.97196
Ghostronics,280.59
Ghostronics,0.0
Ghostronics,-3.6372
Ghostronics,-9.8724
Ghostronics,1.7375
Ghostronics,224.9925
Ghostronics,54.3332
Ghostronics,55.9224
Ghostronics,95.9904
Ghostronics,41.3374
Ghostronics,15.992
Ghostronics,301.97196
Ghostronics,53.9946
Ghostronics,-2.1885
Ghostronics,89.3142
Ghostronics,33.5892
Ghostronics,63.983999999999995
Ghostronics,30.5964
Ghostronics,10.5754
Ghostronics,89.99700000000001
Ghostronics,82.49700000000001
Ghostronics,93.204
Ghostronics,1.0170000000000001
Ghostronics,-144.63594
Ghostronics,301.97196
Ghostronics,22.6782
Ghostronics,8.799
Ghostronics,71.991
Ghostronics,10.895999999999999
Ghostronics,91.9954
Ghostronics,39.6879
Ghostronics,1.9136
Ghostronics,6.7188
Ghostronics,-73.7061
Ghostronics,5.5
Ghostronics,23.2182
Ghostronics,88.1804
Ghostronics,11.5136
Ghostronics,57.6
Ghostronics,20.1584
Ghostronics,31.494
Ghostronics,29.0
Ghostronics,104.7222
Ghostronics,86.3892
Ghostronics,3.8024
Ghostronics,51.996
Ghostronics,49.2576
Ghostronics,10.0744
Ghostronics,34.96
Ghostronics,0.5097
Ghostronics,26.9973
Ghostronics,51.1872
Ghostronics,20.1579
Ghostronics,-25.198
Ghostronics,75.18
Ghostronics,3.384
Ghostronics,41.9958
Ghostronics,301.97196
Ghostronics,13.4386
Ghostronics,-144.63594
Ghostronics,109.7544
Ghostronics,-10.7973
Ghostronics,15.998
Ghostronics,4.779
Ghostronics,52.9173
Ghostronics,62.1544
Ghostronics,7.3479
Ghostronics,31.0059
Ghostronics,25.1225
Ghostronics,-4.8528
Ghostronics,-31.6204
Ghostronics,38.455999999999996
Ghostronics,14.7582
Ghostronics,52.7934
Ghostronics,71.9952
Ghostronics,20.3439
Ghostronics,38.9975
Ghostronics,53.4519
Ghostronics,272.9825
Ghostronics,57.5928
Ghostronics,301.97196
Ghostronics,301.97196
Ghostronics,-115.4958
Ghostronics,42.9914
Ghostronics,55.9986
Ghostronics,102.186
Ghostronics,20.097
Ghostronics,233.2204
Ghostronics,15.2208
Ghostronics,38.08
Ghostronics,-131.994
Ghostronics,63.7776
Ghostronics,0.693
Ghostronics,52.733999999999995
Ghostronics,35.2772
Ghostronics,2.7036
Ghostronics,136.2971
Ghostronics,-14.603
Ghostronics,301.97196
Ghostronics,274.995
Ghostronics,83.9944
Ghostronics,88.3932
Ghostronics,0.8909999999999999
Ghostronics,163.81799999999998
Ghostronics,30.0957
Ghostronics,5.997999999999999
Ghostronics,-7.396
Ghostronics,16.704
Ghostronics,4.8231
Ghostronics,-19.47
Ghostronics,-8.997
Ghostronics,32.0598
Ghostronics,18.2592
Ghostronics,13.604000000000001
Ghostronics,211.4955
Ghostronics,13.3371
Ghostronics,25.1916
Ghostronics,135.98
Ghostronics,147.475
Ghostronics,301.97196
Ghostronics,23.5248
Ghostronics,113.6742
Ghostronics,28.497
Ghostronics,247.485
Ghostronics,1.6632
Ghostronics,86.25
Ghostronics,76.5484
Ghostronics,0.7425
Ghostronics,4.4541
Ghostronics,69.986
Ghostronics,15.9968
Ghostronics,11.151
Ghostronics,-89.089
Ghostronics,89.964
Ghostronics,27.1032
Ghostronics,29.0325
Ghostronics,34.1784
Ghostronics,-10.7973
Ghostronics,156.047
Ghostronics,89.5888
Ghostronics,32.3351
Ghostronics,301.97196
Ghostronics,-7.1991
Ghostronics,4.0473
Ghostronics,34.9074
Ghostronics,-7.2589
Ghostronics,146.7693
Ghostronics,-1.459
Ghostronics,83.986
Ghostronics,11.995999999999999
Ghostronics,301.97196
Ghostronics,5.1948
Ghostronics,26.3934
Ghostronics,4.4004
Ghostronics,80.4839
Ghostronics,4.2861
Ghostronics,1.1988
Ghostronics,97.0137
Ghostronics,-4.641
Ghostronics,69.999
Ghostronics,18.504
Ghostronics,6.624
Ghostronics,89.3142
Ghostronics,66.6344
Ghostronics,139.99
Ghostronics,152.0883
Ghostronics,-33.32
Ghostronics,39.5868
Ghostronics,0.2997
Ghostronics,217.767
Ghostronics,-112.6216
Ghostronics,13.572000000000001
Ghostronics,-57.1152
Ghostronics,28.7952
Ghostronics,14.4
Ghostronics,14.0859
Ghostronics,53.272
Ghostronics,53.9946
Ghostronics,58.7916
Ghostronics,59.493
Ghostronics,301.97196
Ghostronics,-1.1996
Ghostronics,65.9934
Ghostronics,-3.5039999999999996
Ghostronics,67.992
Ghostronics,2.3086
Ghostronics,28.7964
Ghostronics,-7.007999999999999
Ghostronics,-2.0774
Ghostronics,-12.9987
Ghostronics,76.6395
Ghostronics,36.7255
Ghostronics,301.97196
Ghostronics,4.95
Ghostronics,57.4113
Ghostronics,9.1312
Ghostronics,35.988
Ghostronics,52.7824
Ghostronics,6.9986
Ghostronics,0.8994
Ghostronics,-9.7972
Ghostronics,4.5201
Ghostronics,5.2125
Ghostronics,70.1955
Ghostronics,23.0965
Ghostronics,33.5888
Ghostronics,35.8644
Ghostronics,-11.994000000000002
Ghostronics,80.9919
Ghostronics,2.0340000000000003
Ghostronics,100.9113
Ghostronics,14.8707
Ghostronics,6.9258
Ghostronics,23.7993
Ghostronics,4.5954
Ghostronics,27.195999999999998
Ghostronics,19.1786
Ghostronics,89.3142
Ghostronics,274.38599999999997
Ghostronics,-27.7158
Ghostronics,37.797
Ghostronics,29.5186
Ghostronics,13.674000000000001
Ghostronics,301.97196
Ghostronics,15.0735
Ghostronics,-76.9972
Ghostronics,37.7895
Ghostronics,34.993
Ghostronics,-144.63594
Ghostronics,0.5994
Ghostronics,10.3974
Ghostronics,191.968
Ghostronics,4.95
Ghostronics,6.104
Ghostronics,7.9984
Ghostronics,163.787
Ghostronics,26.5905
Ghostronics,9.816
Ghostronics,-144.63594
Ghostronics,87.9912
Ghostronics,19.9746
Ghostronics,177.5889
Ghostronics,13.1956
Ghostronics,66.9546
Ghostronics,35.156
Ghostronics,67.1916
Ghostronics,29.799
Ghostronics,22.4925
Ghostronics,109.3338
Ghostronics,7.996
Ghostronics,301.97196
Ghostronics,2.7192
Ghostronics,47.994
Ghostronics,217.767
Ghostronics,-93.08
Ghostronics,32.1678
Ghostronics,153.0819
Ghostronics,16.5564
Ghostronics,43.9956
Ghostronics,84.66
Ghostronics,11.492
Ghostronics,32.4
Ghostronics,12.0
Ghostronics,-10.1178
Ghostronics,18.8937
Ghostronics,6.48
Ghostronics,75.168
Ghostronics,1.9089
Ghostronics,5.7568
Ghostronics,30.432
Ghostronics,13.1572
Ghostronics,22.6782
Ghostronics,0.4728
Ghostronics,24.9132
Ghostronics,129.9974
Ghostronics,17.994
Ghostronics,28.7196
Ghostronics,7.263999999999999
Ghostronics,286.71299999999997
Ghostronics,35.985
Ghostronics,131.355
Ghostronics,0.8909999999999999
Ghostronics,301.97196
Ghostronics,179.1888
Ghostronics,132.5898
Ghostronics,7.6154
Ghostronics,10.312000000000001
Ghostronics,-9.1845
Ghostronics,233.9961
Ghostronics,15.1158
Ghostronics,301.97196
Ghostronics,301.97196
Ghostronics,13.2
Ghostronics,83.9916
Ghostronics,10.9584
Ghostronics,219.5088
Ghostronics,-28.7964
Ghostronics,51.4975
Ghostronics,4.4174
Ghostronics,80.6316
Ghostronics,19.596
Ghostronics,-0.3444
Ghostronics,-20.997
Ghostronics,1.6038
Ghostronics,2.5452
Ghostronics,11.732000000000001
Ghostronics,10.5
Ghostronics,124.9552
Ghostronics,0.7794
Ghostronics,-92.6955
Ghostronics,29.95
Ghostronics,16.704
Ghostronics,30.7168
Ghostronics,100.7916
Ghostronics,106.1242
Ghostronics,37.7874
Ghostronics,-40.4712
Ghostronics,62.3904
Ghostronics,7.9188
Ghostronics,88.485
Ghostronics,8.388
Ghostronics,118.29299999999999
Ghostronics,32.13
Ghostronics,19.9746
Ghostronics,-43.8336
Ghostronics,-81.664
Ghostronics,-144.63594
Ghostronics,6.4308
Ghostronics,-7.0146
Ghostronics,43.1991
Ghostronics,274.995
Ghostronics,143.982
Ghostronics,35.9964
Ghostronics,-8.9964
Ghostronics,10.5534
Ghostronics,-3.094
Ghostronics,11.7
Ghostronics,111.59100000000001
Ghostronics,47.98
Ghostronics,65.9634
Ghostronics,-47.3968
Ghostronics,179.9964
Ghostronics,-29.0745
Ghostronics,2.299
Ghostronics,52.4895
Ghostronics,1.2885
Ghostronics,125.99
Ghostronics,109.3365
Ghostronics,301.97196
Ghostronics,-16.998
Ghostronics,301.97196
Ghostronics,93.594
Ghostronics,301.97196
Ghostronics,224.424
Ghostronics,15.9543
Ghostronics,14.7593
Ghostronics,54.5916
Ghostronics,19.176
Ghostronics,301.97196
Ghostronics,301.97196
Ghostronics,14.9556
Ghostronics,67.2742
Ghostronics,34.7865
Ghostronics,-144.63594
Ghostronics,11.1944
Ghostronics,148.4946
Ghostronics,94.4925
Ghostronics,33.3172
Ghostronics,176.1708
Ghostronics,32.3015
Ghostronics,216.8244
Ghostronics,52.493
Ghostronics,-0.6265
Ghostronics,13.7931
Ghostronics,66.6351
Ghostronics,176.386
Ghostronics,-121.2705
Ghostronics,16.2
Ghostronics,-7.896
Ghostronics,301.97196
Ghostronics,2.3997
Ghostronics,0.7198
Ghostronics,4.4604
Ghostronics,28.764
Ghostronics,64.67399999999999
Ghostronics,-144.63594
Ghostronics,32.3982
Ghostronics,95.76
Ghostronics,301.97196
Ghostronics,28.3095
Ghostronics,64.67399999999999
Ghostronics,-22.7435
Ghostronics,0.8997
Ghostronics,301.97196
Ghostronics,47.8065
Ghostronics,3.4995
Ghostronics,25.5968
Ghostronics,37.495
Ghostronics,301.97196
Ghostronics,-10.7964
Ghostronics,25.0182
Ghostronics,44.985
Ghostronics,141.72299999999998
Ghostronics,39.6879
Ghostronics,35.985
Ghostronics,14.8365
Ghostronics,20.8719
Ghostronics,10.29
Ghostronics,209.52
Ghostronics,89.55
Ghostronics,66.72
Ghostronics,72.87
Ghostronics,18.0
Ghostronics,15.12
Ghostronics,48.06
Ghostronics,4.89
Ghostronics,93.0
Ghostronics,6.45
Ghostronics,40.44
Ghostronics,2.64
Ghostronics,38.04
Ghostronics,70.74
Ghostronics,0.0
Ghostronics,23.37
Ghostronics,33.18
Ghostronics,116.52
Ghostronics,301.97196
Ghostronics,80.1
Ghostronics,91.44
Ghostronics,104.76
Ghostronics,287.85
Butterfly Microsystems,91.68
Butterfly Microsystems,250.38
Butterfly Microsystems,121.65
Butterfly Microsystems,19.98
Butterfly Microsystems,301.97196
Butterfly Microsystems,-43.137
Butterfly Microsystems,120.24
Butterfly Microsystems,24.33
Butterfly Microsystems,76.08
Butterfly Microsystems,26.52
Butterfly Microsystems,301.97196
Butterfly Microsystems,215.46
Butterfly Microsystems,243.72
Butterfly Microsystems,-87.48
Butterfly Microsystems,17.28
Butterfly Microsystems,243.42
Butterfly Microsystems,227.25
Butterfly Microsystems,46.98
Butterfly Microsystems,-144.63594
Butterfly Microsystems,-113.895
Butterfly Microsystems,29.94
Butterfly Microsystems,57.699
Butterfly Microsystems,104.94
Butterfly Microsystems,145.74
Butterfly Microsystems,-73.41
Butterfly Microsystems,2.58
Butterfly Microsystems,-0.9840000000000001
Butterfly Microsystems,137.43
Butterfly Microsystems,-12.6045
Butterfly Microsystems,-144.63594
Butterfly Microsystems,91.32
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,84.0
Butterfly Microsystems,14.1
Butterfly Microsystems,13.89
Butterfly Microsystems,14.76
Butterfly Microsystems,190.98
Butterfly Microsystems,-66.015
Butterfly Microsystems,-5.904
Butterfly Microsystems,18.45
Butterfly Microsystems,301.97196
Butterfly Microsystems,14.49
Butterfly Microsystems,252.795
Butterfly Microsystems,-6.504
Butterfly Microsystems,-18.215999999999998
Butterfly Microsystems,-17.694000000000003
Butterfly Microsystems,-57.516000000000005
Butterfly Microsystems,-13.56
Butterfly Microsystems,35.4
Butterfly Microsystems,49.98
Butterfly Microsystems,219.6
Butterfly Microsystems,181.99200000000002
Butterfly Microsystems,301.97196
Butterfly Microsystems,-125.208
Butterfly Microsystems,59.76
Butterfly Microsystems,51.0
Butterfly Microsystems,62.43
Butterfly Microsystems,299.1
Butterfly Microsystems,113.94
Butterfly Microsystems,-31.392
Butterfly Microsystems,239.28
Butterfly Microsystems,52.308
Butterfly Microsystems,86.25
Butterfly Microsystems,-6.54
Butterfly Microsystems,-28.1475
Butterfly Microsystems,16.662
Butterfly Microsystems,228.6
Butterfly Microsystems,129.19799999999998
Butterfly Microsystems,30.06
Butterfly Microsystems,-76.5675
Butterfly Microsystems,141.915
Butterfly Microsystems,185.22
Butterfly Microsystems,236.04
Butterfly Microsystems,8.679
Butterfly Microsystems,-144.63594
Butterfly Microsystems,40.44
Butterfly Microsystems,241.71
Butterfly Microsystems,65.88
Butterfly Microsystems,0.0
Butterfly Microsystems,69.723
Butterfly Microsystems,-0.084
Butterfly Microsystems,-10.626
Butterfly Microsystems,-15.515999999999998
Butterfly Microsystems,301.97196
Butterfly Microsystems,-29.375999999999998
Butterfly Microsystems,-5.46
Butterfly Microsystems,140.16
Butterfly Microsystems,-56.16
Butterfly Microsystems,46.05
Butterfly Microsystems,82.494
Butterfly Microsystems,46.7955
Butterfly Microsystems,-24.642
Butterfly Microsystems,34.89
Butterfly Microsystems,57.66
Butterfly Microsystems,-36.72
Butterfly Microsystems,-144.63594
Butterfly Microsystems,-0.009000000000000001
Butterfly Microsystems,65.00399999999999
Butterfly Microsystems,301.97196
Butterfly Microsystems,-22.41
Butterfly Microsystems,93.72
Butterfly Microsystems,39.51
Butterfly Microsystems,157.14
Butterfly Microsystems,101.7
Butterfly Microsystems,213.36
Butterfly Microsystems,73.02
Butterfly Microsystems,32.94
Butterfly Microsystems,81.24
Butterfly Microsystems,-28.74
Butterfly Microsystems,65.604
Butterfly Microsystems,19.7865
Butterfly Microsystems,-68.1525
Butterfly Microsystems,203.58
Butterfly Microsystems,301.97196
Butterfly Microsystems,198.68099999999998
Butterfly Microsystems,-24.99
Butterfly Microsystems,152.64
Butterfly Microsystems,269.73
Butterfly Microsystems,46.44
Butterfly Microsystems,91.68
Butterfly Microsystems,301.97196
Butterfly Microsystems,-49.356
Butterfly Microsystems,104.5845
Butterfly Microsystems,45.585
Butterfly Microsystems,15.57
Butterfly Microsystems,33.24
Butterfly Microsystems,26.351999999999997
Butterfly Microsystems,301.97196
Butterfly Microsystems,21.519000000000002
Butterfly Microsystems,301.97196
Butterfly Microsystems,250.02
Butterfly Microsystems,18.45
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,65.97
Butterfly Microsystems,301.97196
Butterfly Microsystems,69.78
Butterfly Microsystems,93.15
Butterfly Microsystems,74.43
Butterfly Microsystems,17.6025
Butterfly Microsystems,-5.85
Butterfly Microsystems,56.31
Butterfly Microsystems,94.92
Butterfly Microsystems,45.15
Butterfly Microsystems,24.3225
Butterfly Microsystems,-144.63594
Butterfly Microsystems,301.97196
Butterfly Microsystems,27.78
Butterfly Microsystems,-133.72799999999998
Butterfly Microsystems,39.48
Butterfly Microsystems,-68.7225
Butterfly Microsystems,-62.4105
Butterfly Microsystems,26.52
Butterfly Microsystems,38.4975
Butterfly Microsystems,301.97196
Butterfly Microsystems,56.16
Butterfly Microsystems,61.08
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,12.9
Butterfly Microsystems,-0.0405
Butterfly Microsystems,50.85
Butterfly Microsystems,126.321
Butterfly Microsystems,16.38
Butterfly Microsystems,100.23
Butterfly Microsystems,301.97196
Butterfly Microsystems,-27.695999999999998
Butterfly Microsystems,151.0605
Butterfly Microsystems,6.24
Butterfly Microsystems,270.36
Butterfly Microsystems,30.72
Butterfly Microsystems,88.0125
Butterfly Microsystems,110.88
Butterfly Microsystems,170.25
Butterfly Microsystems,12.24
Butterfly Microsystems,137.76
Butterfly Microsystems,54.6
Butterfly Microsystems,91.14
Butterfly Microsystems,289.98
Butterfly Microsystems,301.97196
Butterfly Microsystems,0.0
Butterfly Microsystems,219.78
Butterfly Microsystems,43.371
Butterfly Microsystems,39.96
Butterfly Microsystems,301.97196
Butterfly Microsystems,16.92
Butterfly Microsystems,170.25
Butterfly Microsystems,52.44
Butterfly Microsystems,239.49
Butterfly Microsystems,56.7
Butterfly Microsystems,167.94
Butterfly Microsystems,7.62
Butterfly Microsystems,113.94
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,170.88
Butterfly Microsystems,-41.022
Butterfly Microsystems,101.76
Butterfly Microsystems,225.24
Butterfly Microsystems,24.993000000000002
Butterfly Microsystems,-29.184
Butterfly Microsystems,28.2
Butterfly Microsystems,33.12
Butterfly Microsystems,203.1
Butterfly Microsystems,142.08
Butterfly Microsystems,-41.4
Butterfly Microsystems,53.04
Butterfly Microsystems,149.4
Butterfly Microsystems,292.8
Butterfly Microsystems,-103.60799999999999
Butterfly Microsystems,3.984
Butterfly Microsystems,77.4
Butterfly Microsystems,-144.63594
Butterfly Microsystems,280.32
Butterfly Microsystems,-144.63594
Butterfly Microsystems,-13.446
Butterfly Microsystems,-6.756
Butterfly Microsystems,301.97196
Butterfly Microsystems,29.04
Butterfly Microsystems,243.3
Butterfly Microsystems,36.945
Butterfly Microsystems,-144.63594
Butterfly Microsystems,117.96
Butterfly Microsystems,-36.492
Butterfly Microsystems,174.9
Butterfly Microsystems,30.45
Butterfly Microsystems,301.97196
Butterfly Microsystems,-8.37
Butterfly Microsystems,3.96
Butterfly Microsystems,72.6
Butterfly Microsystems,262.68
Butterfly Microsystems,184.95
Butterfly Microsystems,-53.528999999999996
Butterfly Microsystems,301.97196
Butterfly Microsystems,-99.744
Butterfly Microsystems,179.46
Butterfly Microsystems,44.73
Butterfly Microsystems,7.77
Butterfly Microsystems,101.43
Butterfly Microsystems,-10.17
Butterfly Microsystems,36.282
Butterfly Microsystems,48.645
Butterfly Microsystems,61.35
Butterfly Microsystems,-129.54
Butterfly Microsystems,-58.596000000000004
Butterfly Microsystems,47.85
Butterfly Microsystems,15.84
Butterfly Microsystems,276.6
Butterfly Microsystems,18.42
Butterfly Microsystems,-119.925
Butterfly Microsystems,167.94
Butterfly Microsystems,93.0
Butterfly Microsystems,74.16
Butterfly Microsystems,301.97196
Butterfly Microsystems,8.04
Butterfly Microsystems,56.52
Butterfly Microsystems,49.131
Butterfly Microsystems,114.18
Butterfly Microsystems,301.97196
Butterfly Microsystems,69.63600000000001
Butterfly Microsystems,27.63
Butterfly Microsystems,-84.33
Butterfly Microsystems,-73.125
Butterfly Microsystems,-71.82
Butterfly Microsystems,-20.022000000000002
Butterfly Microsystems,-20.022000000000002
Butterfly Microsystems,81.24
Butterfly Microsystems,-100.2225
Butterfly Microsystems,-45.56399999999999
Butterfly Microsystems,-62.82
Butterfly Microsystems,-144.63594
Butterfly Microsystems,142.08
Butterfly Microsystems,232.65
Butterfly Microsystems,17.64
Butterfly Microsystems,-144.63594
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,85.44
Butterfly Microsystems,114.48
Butterfly Microsystems,-11.703
Butterfly Microsystems,-21.2085
Butterfly Microsystems,-10.937999999999999
Butterfly Microsystems,20.88
Butterfly Microsystems,-41.985
Butterfly Microsystems,34.05
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,301.97196
Butterfly Microsystems,-144.63594
Butterfly Microsystems,-144.63594
Butterfly Microsystems,23.1
Butterfly Microsystems,-78.45
Butterfly Microsystems,14.49
Butterfly Microsystems,28.698
Butterfly Microsystems,19.68
