SKU ID,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic_equal_bin,Day,Month,Year
339,0,4,2,4,19300,1340,1.0,26,3,2022
363,0,4,17,1,18394,1281,0.0,2,4,2022
325,0,4,2,14,22181,1319,0.0,11,6,2022
325,0,4,2,14,26201,1783,1.0,5,11,2022
325,0,4,2,14,34480,1847,1.0,10,12,2022
324,0,4,2,14,10328,559,0.0,2,1,2021
328,0,4,2,14,11100,622,0.0,20,3,2021
334,0,4,2,4,13998,977,0.0,2,10,2021
375,0,4,17,3,19725,1063,0.0,4,12,2021
325,0,4,2,14,17017,859,0.0,11,12,2021
326,0,4,2,14,18290,1129,0.0,8,1,2022
370,0,4,17,3,19087,1147,0.0,15,1,2022
326,0,4,2,14,15738,909,0.0,26,2,2022
341,0,4,0,3,14445,925,0.0,19,3,2022
331,0,4,2,4,19726,1075,0.0,9,4,2022
344,0,4,0,3,14381,845,0.0,11,6,2022
336,0,4,2,4,16176,886,0.0,9,7,2022
371,0,4,17,3,13532,950,0.0,15,10,2022
337,0,4,2,4,23821,1369,1.0,3,12,2022
320,0,4,2,14,25102,1338,0.0,10,12,2022
333,0,4,2,4,32423,1505,1.0,31,12,2022
335,0,4,2,4,28585,1034,1.0,6,2,2021
362,0,4,17,1,28983,1047,1.0,13,3,2021
371,0,4,17,3,27290,1016,0.0,5,6,2021
328,0,4,2,14,31136,1152,0.0,3,7,2021
339,0,4,2,4,36337,1193,1.0,7,8,2021
329,0,4,2,14,31856,1018,0.0,11,9,2021
363,0,4,17,1,32771,1061,0.0,2,10,2021
350,0,4,0,13,30799,870,0.0,20,11,2021
369,0,4,17,1,28702,822,0.0,27,11,2021
338,0,4,2,4,18231,489,0.0,25,12,2021
362,0,4,17,1,33749,922,0.0,8,1,2022
322,0,4,2,14,29276,901,0.0,19,3,2022
336,0,4,2,4,28342,859,0.0,26,3,2022
336,0,4,2,4,36955,1150,0.0,2,4,2022
323,0,4,2,14,37837,1168,0.0,14,5,2022
375,0,4,17,3,32453,919,0.0,4,6,2022
327,0,4,2,14,37291,1023,0.0,18,6,2022
325,0,4,2,14,21689,523,0.0,30,7,2022
377,0,4,17,3,16143,531,0.0,17,9,2022
323,0,4,2,14,17278,1041,0.0,16,1,2021
343,0,4,0,3,19217,1145,0.0,23,1,2021
339,0,4,2,4,14489,925,0.0,6,3,2021
322,0,4,2,14,16844,903,0.0,17,4,2021
322,0,4,2,14,10421,706,0.0,24,4,2021
358,0,4,0,13,10825,764,0.0,1,5,2021
327,0,4,2,14,12107,897,0.0,8,5,2021
370,0,4,17,3,10639,876,0.0,22,5,2021
321,0,4,2,14,17310,1600,1.0,3,7,2021
328,0,4,2,14,14122,1192,0.0,10,7,2021
353,0,4,0,13,19395,1472,0.0,24,7,2021
377,0,4,17,3,20992,1417,0.0,14,8,2021
336,0,4,2,4,20394,1618,1.0,11,9,2021
322,0,4,2,14,20097,1708,0.0,2,10,2021
354,0,4,0,13,15474,1507,0.0,9,10,2021
323,0,4,2,14,17487,1186,1.0,25,12,2021
370,0,4,17,3,23061,1661,1.0,1,1,2022
330,0,4,2,4,35683,2125,1.0,5,2,2022
372,0,4,17,3,34882,1920,1.0,16,4,2022
336,0,4,2,4,38183,2074,1.0,14,5,2022
339,0,4,2,4,37866,2020,1.0,21,5,2022
377,0,4,17,3,27142,1524,0.0,25,6,2022
330,0,4,2,4,34448,1842,1.0,2,7,2022
374,0,4,17,3,37114,1870,1.0,30,7,2022
375,0,4,17,3,7503,1190,1.0,15,10,2022
378,0,4,17,3,22370,1770,0.0,22,10,2022
376,0,4,17,3,26345,1782,0.0,5,11,2022
335,0,4,2,4,24525,1788,0.0,26,11,2022
346,0,4,0,3,29548,1926,0.0,10,12,2022
353,0,4,0,13,17419,1566,0.0,17,12,2022
333,0,4,2,4,23817,1768,0.0,31,12,2022
330,0,4,2,4,16177,1014,0.0,9,1,2021
326,0,4,2,14,15062,845,0.0,10,4,2021
358,0,4,0,13,10172,774,0.0,15,5,2021
326,0,4,2,14,25618,1765,0.0,5,6,2021
324,0,4,2,14,20837,1681,0.0,28,8,2021
368,0,4,17,1,19362,1747,1.0,16,10,2021
338,0,4,2,4,23420,1500,1.0,13,11,2021
330,0,4,2,4,22921,1568,1.0,11,12,2021
334,0,4,2,4,37068,2492,2.0,8,1,2022
369,0,4,17,1,37047,2101,1.0,19,3,2022
334,0,4,2,4,36039,2026,1.0,26,3,2022
326,0,4,2,14,34882,1920,1.0,16,4,2022
322,0,4,2,14,39076,2159,1.0,23,4,2022
321,0,4,2,14,38172,2148,1.0,30,4,2022
378,0,4,17,3,39398,2150,1.0,7,5,2022
335,0,4,2,4,35162,1796,1.0,23,7,2022
354,0,4,0,13,11099,1317,0.0,24,9,2022
335,0,4,2,4,23037,1483,0.0,1,10,2022
352,0,4,0,13,25497,1552,0.0,8,10,2022
325,0,4,2,14,21657,1645,0.0,29,10,2022
360,0,4,17,1,12649,750,1.0,6,2,2021
337,0,4,2,4,13551,880,2.0,19,6,2021
367,0,4,17,1,11355,1073,1.0,3,7,2021
334,0,4,2,4,17522,1163,1.0,10,7,2021
331,0,4,2,4,19309,1297,1.0,14,8,2021
338,0,4,2,4,11873,1155,1.0,2,10,2021
330,0,4,2,4,25472,1708,1.0,8,1,2022
320,0,4,2,14,26639,1711,1.0,15,1,2022
326,0,4,2,14,13598,1346,1.0,22,1,2022
335,0,4,2,4,19508,1215,1.0,28,5,2022
341,0,4,0,3,27858,1573,1.0,18,6,2022
362,0,4,17,1,21552,1283,1.0,25,6,2022
336,0,4,2,4,20215,1241,1.0,2,7,2022
328,0,4,2,14,23432,1306,1.0,16,7,2022
324,0,4,2,14,25356,1344,1.0,23,7,2022
326,0,4,2,14,43454,2163,2.0,19,11,2022
360,0,4,17,1,32689,1716,2.0,3,12,2022
323,0,4,2,14,14325,613,0.0,9,1,2021
325,0,4,2,14,16063,677,0.0,6,2,2021
321,0,4,2,14,19567,867,0.0,10,4,2021
330,0,4,2,4,27192,1163,0.0,21,8,2021
370,0,4,17,3,28469,1333,0.0,18,9,2021
336,0,4,2,4,29529,1467,0.0,25,9,2021
339,0,4,2,4,19528,1066,0.0,9,10,2021
327,0,4,2,14,17564,998,0.0,16,10,2021
341,0,4,0,3,17213,972,0.0,23,10,2021
360,0,4,17,1,30867,1457,1.0,6,11,2021
336,0,4,2,4,16019,957,0.0,25,12,2021
335,0,4,2,4,21034,1147,1.0,1,1,2022
322,0,4,2,14,34930,1894,1.0,8,1,2022
334,0,4,2,4,36542,1921,1.0,22,1,2022
327,0,4,2,14,25010,1366,0.0,16,4,2022
334,0,4,2,4,24681,1415,0.0,30,4,2022
325,0,4,2,14,22174,1259,1.0,16,7,2022
338,0,4,2,4,16185,1025,0.0,13,8,2022
328,0,4,2,14,3003,740,0.0,24,9,2022
351,0,4,0,13,16620,1174,0.0,15,10,2022
338,0,4,2,4,21478,965,1.0,30,1,2021
366,0,4,17,1,19426,842,0.0,13,2,2021
370,0,4,17,3,19091,908,0.0,6,3,2021
334,0,4,2,4,25148,1127,0.0,29,5,2021
322,0,4,2,14,32554,1595,0.0,5,6,2021
325,0,4,2,14,29837,1378,1.0,12,6,2021
336,0,4,2,4,32698,1155,1.0,14,8,2021
337,0,4,2,4,27412,1066,0.0,2,10,2021
337,0,4,2,4,28606,1285,0.0,9,10,2021
370,0,4,17,3,21394,777,0.0,27,11,2021
321,0,4,2,14,23895,861,0.0,11,12,2021
324,0,4,2,14,17837,624,0.0,25,12,2021
368,0,4,17,1,36449,1178,0.0,22,1,2022
360,0,4,17,1,43342,1707,1.0,12,2,2022
368,0,4,17,1,35860,1310,0.0,2,4,2022
334,0,4,2,4,33700,1091,0.0,21,5,2022
366,0,4,17,1,36492,1103,0.0,18,6,2022
329,0,4,2,14,36929,1202,0.0,2,7,2022
330,0,4,2,4,29131,1073,0.0,20,8,2022
321,0,4,2,14,20329,759,0.0,22,10,2022
334,0,4,2,4,27298,909,0.0,19,11,2022
331,0,4,2,4,23932,774,0.0,24,12,2022
330,0,4,2,4,33845,1854,2.0,2,1,2021
368,0,4,17,1,35637,2080,1.0,9,1,2021
365,0,4,17,1,28265,1738,1.0,13,2,2021
324,0,4,2,14,26376,1579,1.0,13,3,2021
325,0,4,2,14,31180,1892,1.0,27,3,2021
324,0,4,2,14,30368,1850,1.0,3,4,2021
376,0,4,17,3,17945,1367,1.0,19,6,2021
350,0,4,0,13,22669,1795,1.0,7,8,2021
338,0,4,2,4,29989,1934,1.0,28,8,2021
343,0,4,0,3,30031,2012,1.0,18,9,2021
326,0,4,2,14,38883,2416,1.0,16,10,2021
336,0,4,2,4,32796,1945,1.0,30,10,2021
330,0,4,2,4,25144,1326,1.0,1,1,2022
365,0,4,17,1,22941,1264,1.0,3,9,2022
365,0,4,17,1,37772,1884,1.0,17,9,2022
377,0,4,17,3,37379,2019,1.0,10,12,2022
339,0,4,2,4,26728,1341,0.0,24,12,2022
365,0,4,17,1,16584,1037,0.0,30,1,2021
357,0,4,0,13,16394,956,0.0,13,2,2021
362,0,4,17,1,18490,1085,0.0,27,2,2021
337,0,4,2,4,16478,1004,0.0,20,3,2021
373,0,4,17,3,18939,1126,0.0,8,5,2021
362,0,4,17,1,15552,1102,0.0,10,7,2021
338,0,4,2,4,15492,1055,0.0,31,7,2021
338,0,4,2,4,16046,1106,0.0,4,9,2021
320,0,4,2,14,19843,1269,0.0,11,9,2021
344,0,4,0,3,21812,1555,0.0,9,10,2021
324,0,4,2,14,18114,1490,0.0,23,10,2021
323,0,4,2,14,26123,1498,0.0,20,11,2021
337,0,4,2,4,34537,2157,1.0,15,1,2022
330,0,4,2,4,25286,1612,0.0,12,2,2022
321,0,4,2,14,26630,1710,1.0,19,3,2022
326,0,4,2,14,26012,1650,0.0,2,4,2022
373,0,4,17,3,26290,1475,0.0,4,6,2022
338,0,4,2,4,27442,1574,0.0,18,6,2022
369,0,4,17,1,32505,1575,0.0,8,10,2022
329,0,4,2,14,0,0,0.0,20,2,2021
323,0,4,2,14,0,0,0.0,8,5,2021
345,0,4,0,3,0,0,0.0,12,6,2021
357,0,4,0,13,0,0,0.0,17,7,2021
322,0,4,2,14,0,0,0.0,24,7,2021
367,0,4,17,1,0,0,0.0,2,10,2021
323,0,4,2,14,0,0,0.0,30,10,2021
324,0,4,2,14,0,0,0.0,27,11,2021
330,0,4,2,4,0,0,0.0,11,12,2021
325,0,4,2,14,0,0,0.0,18,12,2021
360,0,4,17,1,0,0,0.0,19,2,2022
322,0,4,2,14,0,0,0.0,5,3,2022
330,0,4,2,4,0,0,0.0,19,3,2022
346,0,4,0,3,0,0,0.0,30,4,2022
334,0,4,2,4,0,0,0.0,14,5,2022
371,0,4,17,3,0,0,0.0,13,8,2022
327,0,4,2,14,0,0,0.0,24,9,2022
338,0,4,2,4,0,0,0.0,15,10,2022
374,0,4,17,3,0,0,0.0,29,10,2022
320,0,4,2,14,0,0,0.0,3,12,2022
370,0,4,17,3,0,0,0.0,17,12,2022
322,0,4,2,14,39642,1942,1.0,23,1,2021
360,0,4,17,1,38522,2003,1.0,27,3,2021
328,0,4,2,14,31350,1796,1.0,22,5,2021
377,0,4,17,3,29011,1553,1.0,5,6,2021
327,0,4,2,14,34440,1799,1.0,12,6,2021
378,0,4,17,3,32889,1276,1.0,19,2,2022
330,0,4,2,4,29227,1156,0.0,26,2,2022
373,0,4,17,3,29511,1342,0.0,9,4,2022
325,0,4,2,14,27391,1205,0.0,11,6,2022
335,0,4,2,4,28420,931,0.0,17,9,2022
366,0,4,17,1,28969,863,0.0,22,10,2022
369,0,4,17,1,18112,899,0.0,9,1,2021
330,0,4,2,4,14713,802,0.0,20,2,2021
324,0,4,2,14,23757,1097,1.0,3,4,2021
373,0,4,17,3,10392,609,0.0,8,5,2021
358,0,4,0,13,17116,949,0.0,12,6,2021
364,0,4,17,1,11769,871,0.0,3,7,2021
327,0,4,2,14,11893,842,0.0,11,9,2021
373,0,4,17,3,20051,1099,1.0,6,11,2021
336,0,4,2,4,19942,1120,1.0,4,12,2021
338,0,4,2,4,25775,1342,1.0,15,1,2022
361,0,4,17,1,27894,1376,1.0,29,1,2022
347,0,4,0,3,33090,1385,1.0,19,3,2022
327,0,4,2,14,35407,1477,1.0,9,4,2022
325,0,4,2,14,32506,1328,1.0,23,4,2022
334,0,4,2,4,34821,1444,1.0,21,5,2022
322,0,4,2,14,35175,1465,1.0,11,6,2022
343,0,4,0,3,34075,1450,1.0,19,11,2022
346,0,4,0,3,38162,1627,1.0,3,12,2022
334,0,4,2,4,31794,1181,0.0,24,12,2022
337,0,4,2,4,16703,1076,0.0,20,3,2021
374,0,4,17,3,14851,939,0.0,19,6,2021
364,0,4,17,1,14957,1068,1.0,26,6,2021
329,0,4,2,14,15594,1035,0.0,7,8,2021
325,0,4,2,14,23674,1542,1.0,30,10,2021
333,0,4,2,4,11195,754,0.0,27,11,2021
330,0,4,2,4,14903,984,0.0,4,12,2021
330,0,4,2,4,18067,1094,0.0,18,12,2021
333,0,4,2,4,16544,865,0.0,25,12,2021
372,0,4,17,3,22179,1328,1.0,1,1,2022
338,0,4,2,4,18905,1036,0.0,12,2,2022
334,0,4,2,4,13992,784,0.0,19,2,2022
373,0,4,17,3,21284,1034,0.0,5,3,2022
326,0,4,2,14,27735,1296,0.0,12,3,2022
377,0,4,17,3,22288,1078,0.0,19,3,2022
331,0,4,2,4,26452,1264,1.0,11,6,2022
329,0,4,2,14,22833,1311,1.0,15,10,2022
345,0,4,0,3,20558,1049,0.0,24,12,2022
352,0,4,0,13,5984,293,0.0,20,2,2021
335,0,4,2,4,8907,400,0.0,20,3,2021
368,0,4,17,1,11300,515,0.0,3,4,2021
339,0,4,2,4,11827,493,0.0,10,4,2021
379,0,4,17,3,16578,679,0.0,1,5,2021
356,0,4,0,13,13366,678,0.0,8,5,2021
366,0,4,17,1,14211,707,0.0,15,5,2021
379,0,4,17,3,13180,654,0.0,22,5,2021
331,0,4,2,4,14821,631,0.0,3,7,2021
350,0,4,0,13,5942,277,0.0,10,7,2021
330,0,4,2,4,10530,554,0.0,31,7,2021
334,0,4,2,4,10518,403,0.0,4,9,2021
333,0,4,2,4,8407,345,0.0,11,9,2021
323,0,4,2,14,12815,412,0.0,30,10,2021
363,0,4,17,1,17085,639,0.0,6,11,2021
377,0,4,17,3,17296,682,0.0,13,11,2021
362,0,4,17,1,21889,926,0.0,18,12,2021
332,0,4,2,4,13728,595,0.0,25,12,2021
364,0,4,17,1,19679,813,0.0,1,1,2022
330,0,4,2,4,23329,912,0.0,8,1,2022
337,0,4,2,4,22500,918,0.0,15,1,2022
322,0,4,2,14,12794,567,0.0,12,3,2022
332,0,4,2,4,17292,680,0.0,26,3,2022
334,0,4,2,4,12106,497,0.0,16,4,2022
361,0,4,17,1,20209,828,0.0,14,5,2022
370,0,4,17,3,22533,866,1.0,4,6,2022
368,0,4,17,1,27665,1148,1.0,23,7,2022
332,0,4,2,4,30551,962,1.0,24,9,2022
326,0,4,2,14,32439,1130,0.0,1,10,2022
330,0,4,2,4,29623,1108,1.0,9,1,2021
335,0,4,2,4,23751,903,0.0,17,4,2021
333,0,4,2,4,20930,833,0.0,1,5,2021
324,0,4,2,14,19502,791,0.0,22,5,2021
375,0,4,17,3,16727,743,0.0,7,8,2021
335,0,4,2,4,17152,744,0.0,20,11,2021
324,0,4,2,14,28586,1058,0.0,8,1,2022
363,0,4,17,1,24843,923,0.0,5,3,2022
338,0,4,2,4,28204,1092,0.0,18,6,2022
375,0,4,17,3,24856,784,0.0,2,7,2022
365,0,4,17,1,28430,904,0.0,9,7,2022
373,0,4,17,3,23929,793,0.0,13,8,2022
379,0,4,17,3,32224,916,0.0,1,10,2022
338,0,4,2,4,14671,1187,0.0,16,1,2021
371,0,4,17,3,13328,1116,0.0,20,3,2021
362,0,4,17,1,12010,1414,0.0,8,5,2021
356,0,4,0,13,10006,922,0.0,6,11,2021
334,0,4,2,4,16819,1269,1.0,13,11,2021
324,0,4,2,14,16268,1539,1.0,4,12,2021
341,0,4,0,3,18627,1539,1.0,11,12,2021
376,0,4,17,3,17295,1091,0.0,11,6,2022
338,0,4,2,4,17146,1272,0.0,20,8,2022
348,0,4,0,3,22212,1422,0.0,17,9,2022
335,0,4,2,4,30145,1709,0.0,1,10,2022
322,0,4,2,14,36224,1924,1.0,22,10,2022
334,0,4,2,4,31931,1824,0.0,29,10,2022
378,0,4,17,3,36477,2079,1.0,10,12,2022
326,0,4,2,14,0,0,0.0,6,2,2021
364,0,4,17,1,0,0,0.0,24,7,2021
330,0,4,2,4,0,0,0.0,13,11,2021
370,0,4,17,3,0,0,0.0,20,11,2021
379,0,4,17,3,0,0,0.0,19,2,2022
357,0,4,0,13,0,0,0.0,5,3,2022
353,0,4,0,13,0,0,0.0,9,4,2022
334,0,4,2,4,0,0,0.0,16,4,2022
327,0,4,2,14,0,0,0.0,21,5,2022
343,0,4,0,3,0,0,0.0,23,7,2022
366,0,4,17,1,0,0,0.0,30,7,2022
345,0,4,0,3,0,0,0.0,6,8,2022
323,0,4,2,14,0,0,0.0,13,8,2022
352,0,4,0,13,0,0,0.0,24,9,2022
320,0,4,2,14,0,0,0.0,8,10,2022
326,0,4,2,14,0,0,0.0,15,10,2022
330,0,4,2,4,0,0,0.0,12,11,2022
342,0,4,0,3,0,0,0.0,10,12,2022
332,0,4,2,4,28616,1394,0.0,9,1,2021
332,0,4,2,4,22051,1004,0.0,30,1,2021
337,0,4,2,4,19439,890,0.0,13,3,2021
348,0,4,0,3,19481,840,0.0,24,4,2021
353,0,4,0,13,17248,777,0.0,8,5,2021
358,0,4,0,13,19434,914,0.0,29,5,2021
320,0,4,2,14,28424,1305,0.0,17,7,2021
374,0,4,17,3,15961,1112,1.0,4,9,2021
371,0,4,17,3,12576,1189,0.0,25,9,2021
364,0,4,17,1,14445,1151,1.0,6,11,2021
335,0,4,2,4,2899,551,0.0,22,1,2022
364,0,4,17,1,14946,862,1.0,12,3,2022
330,0,4,2,4,30561,1313,0.0,2,4,2022
378,0,4,17,3,27254,1264,0.0,7,5,2022
330,0,4,2,4,21718,1065,0.0,28,5,2022
368,0,4,17,1,22095,1147,1.0,18,6,2022
338,0,4,2,4,17358,958,0.0,25,6,2022
369,0,4,17,1,43253,1328,0.0,17,9,2022
337,0,4,2,4,42754,1310,0.0,24,9,2022
366,0,4,17,1,30939,885,0.0,1,10,2022
339,0,4,2,4,25138,869,0.0,19,11,2022
329,0,4,2,14,33519,1122,0.0,3,12,2022
333,0,4,2,4,36110,1169,0.0,10,12,2022
354,0,4,0,13,27567,754,0.0,24,12,2022
335,0,4,2,4,22969,1124,1.0,9,1,2021
345,0,4,0,3,20419,1107,1.0,13,2,2021
320,0,4,2,14,23596,1216,1.0,3,4,2021
333,0,4,2,4,18784,909,1.0,10,7,2021
332,0,4,2,4,21273,856,0.0,24,7,2021
330,0,4,2,4,30922,1196,1.0,21,8,2021
371,0,4,17,3,27029,1012,0.0,25,9,2021
372,0,4,17,3,23942,631,0.0,16,10,2021
351,0,4,0,13,22535,880,0.0,13,11,2021
324,0,4,2,14,23120,511,0.0,1,1,2022
347,0,4,0,3,32737,801,0.0,15,1,2022
375,0,4,17,3,17932,318,0.0,12,2,2022
363,0,4,17,1,27955,794,0.0,5,3,2022
335,0,4,2,4,30207,875,0.0,9,4,2022
349,0,4,0,3,39590,1423,0.0,18,6,2022
322,0,4,2,14,28664,996,0.0,9,7,2022
333,0,4,2,4,29560,965,0.0,16,7,2022
330,0,4,2,4,38951,1083,0.0,10,9,2022
321,0,4,2,14,40730,1214,0.0,1,10,2022
332,0,4,2,4,43487,1223,0.0,29,10,2022
333,0,4,2,4,46035,1401,0.0,10,12,2022
363,0,4,17,1,44260,1331,0.0,31,12,2022
323,0,4,2,14,16695,1149,0.0,9,1,2021
376,0,4,17,3,10716,647,0.0,20,2,2021
322,0,4,2,14,15141,878,0.0,20,3,2021
328,0,4,2,14,18200,979,0.0,17,4,2021
328,0,4,2,14,7639,562,0.0,24,4,2021
335,0,4,2,4,16018,1035,0.0,29,5,2021
337,0,4,2,4,20533,1182,0.0,12,6,2021
378,0,4,17,3,16257,1218,0.0,3,7,2021
332,0,4,2,4,21171,1074,0.0,24,7,2021
379,0,4,17,3,23698,1154,0.0,14,8,2021
348,0,4,0,3,19833,1182,0.0,9,10,2021
364,0,4,17,1,38528,1783,1.0,5,2,2022
331,0,4,2,4,34349,1590,0.0,9,4,2022
370,0,4,17,3,34602,1556,0.0,7,5,2022
322,0,4,2,14,28083,1274,0.0,11,6,2022
332,0,4,2,4,34688,1407,0.0,13,8,2022
322,0,4,2,14,31207,1260,0.0,20,8,2022
377,0,4,17,3,20749,1029,0.0,31,12,2022
321,0,4,2,14,19332,912,1.0,2,1,2021
321,0,4,2,14,19116,1115,1.0,30,1,2021
321,0,4,2,14,22615,1201,1.0,6,3,2021
323,0,4,2,14,19034,1095,1.0,10,4,2021
329,0,4,2,14,25522,1340,1.0,22,5,2021
367,0,4,17,1,14915,1026,1.0,17,7,2021
329,0,4,2,14,20913,1415,1.0,14,8,2021
337,0,4,2,4,25960,1504,1.0,11,9,2021
331,0,4,2,4,31862,1964,1.0,9,10,2021
330,0,4,2,4,33138,2160,1.0,16,10,2021
332,0,4,2,4,36920,1883,1.0,20,11,2021
364,0,4,17,1,42690,2295,2.0,8,1,2022
325,0,4,2,14,45322,2355,2.0,15,1,2022
328,0,4,2,14,21735,1148,1.0,26,2,2022
332,0,4,2,4,24886,1451,1.0,26,3,2022
360,0,4,17,1,25873,1482,1.0,30,4,2022
363,0,4,17,1,23802,1295,1.0,21,5,2022
362,0,4,17,1,23515,1287,1.0,11,6,2022
367,0,4,17,1,27755,1543,1.0,16,7,2022
322,0,4,2,14,47348,2177,1.0,17,9,2022
340,0,4,0,3,39492,2371,1.0,19,11,2022
369,0,4,17,1,0,0,0.0,27,2,2021
331,0,4,2,4,0,0,0.0,1,5,2021
346,0,4,0,3,0,0,0.0,15,5,2021
375,0,4,17,3,0,0,0.0,26,6,2021
363,0,4,17,1,0,0,0.0,17,7,2021
334,0,4,2,4,0,0,0.0,31,7,2021
338,0,4,2,4,0,0,0.0,25,9,2021
342,0,4,0,3,0,0,0.0,2,10,2021
336,0,4,2,4,0,0,0.0,9,10,2021
328,0,4,2,14,0,0,0.0,30,10,2021
321,0,4,2,14,0,0,0.0,6,11,2021
365,0,4,17,1,0,0,0.0,11,12,2021
331,0,4,2,4,0,0,0.0,15,1,2022
374,0,4,17,3,0,0,0.0,26,2,2022
356,0,4,0,13,0,0,0.0,5,3,2022
321,0,4,2,14,0,0,0.0,7,5,2022
334,0,4,2,4,0,0,0.0,11,6,2022
323,0,4,2,14,0,0,0.0,16,7,2022
329,0,4,2,14,0,0,0.0,23,7,2022
357,0,4,0,13,0,0,0.0,29,10,2022
349,0,4,0,3,0,0,0.0,12,11,2022
320,0,4,2,14,0,0,0.0,19,11,2022
321,0,4,2,14,19144,891,1.0,2,1,2021
334,0,4,2,4,23106,1073,1.0,6,3,2021
330,0,4,2,4,22795,1024,1.0,13,3,2021
364,0,4,17,1,20387,897,0.0,27,3,2021
328,0,4,2,14,17448,900,1.0,17,7,2021
333,0,4,2,4,28561,1329,0.0,24,7,2021
323,0,4,2,14,40231,1824,1.0,11,9,2021
370,0,4,17,3,41595,2062,1.0,25,9,2021
332,0,4,2,4,37531,1791,1.0,16,10,2021
337,0,4,2,4,33991,1584,1.0,4,12,2021
338,0,4,2,4,34858,1439,1.0,11,12,2021
338,0,4,2,4,23511,1020,1.0,25,12,2021
361,0,4,17,1,45399,1946,1.0,15,1,2022
379,0,4,17,3,35663,1644,1.0,29,1,2022
324,0,4,2,14,35624,1586,1.0,26,2,2022
365,0,4,17,1,40392,1736,1.0,19,3,2022
331,0,4,2,4,36303,1576,1.0,26,3,2022
374,0,4,17,3,37499,1638,1.0,2,4,2022
321,0,4,2,14,42433,1791,1.0,28,5,2022
337,0,4,2,4,38879,1643,1.0,4,6,2022
326,0,4,2,14,42838,1837,1.0,11,6,2022
321,0,4,2,14,47384,2030,1.0,18,6,2022
336,0,4,2,4,32380,1459,1.0,16,7,2022
378,0,4,17,3,32769,1469,1.0,6,8,2022
334,0,4,2,4,39745,1550,0.0,3,9,2022
379,0,4,17,3,41125,1759,1.0,17,9,2022
379,0,4,17,3,48572,1755,1.0,5,11,2022
330,0,4,2,4,15448,969,0.0,3,4,2021
339,0,4,2,4,12070,703,0.0,15,5,2021
334,0,4,2,4,11932,771,0.0,29,5,2021
338,0,4,2,4,7887,708,0.0,24,7,2021
322,0,4,2,14,23191,1563,1.0,18,9,2021
333,0,4,2,4,16937,1326,1.0,9,10,2021
328,0,4,2,14,20195,1346,1.0,19,3,2022
334,0,4,2,4,15954,1192,0.0,26,3,2022
328,0,4,2,14,22788,1439,1.0,2,4,2022
333,0,4,2,4,20527,1322,0.0,7,5,2022
354,0,4,0,13,14268,943,0.0,4,6,2022
325,0,4,2,14,16725,994,0.0,11,6,2022
328,0,4,2,14,24213,1320,1.0,16,7,2022
331,0,4,2,4,22588,1265,0.0,12,11,2022
369,0,4,17,1,17374,1088,0.0,20,3,2021
323,0,4,2,14,21136,1221,0.0,3,4,2021
378,0,4,17,3,19381,1190,0.0,10,4,2021
375,0,4,17,3,24485,1693,0.0,5,6,2021
367,0,4,17,1,24902,1725,0.0,12,6,2021
375,0,4,17,3,20712,1609,0.0,4,9,2021
362,0,4,17,1,20470,1727,0.0,9,10,2021
375,0,4,17,3,26044,1957,0.0,23,10,2021
365,0,4,17,1,28039,1862,0.0,13,11,2021
360,0,4,17,1,17320,1283,0.0,11,12,2021
374,0,4,17,3,24676,1692,0.0,18,12,2021
327,0,4,2,14,30783,2116,1.0,29,1,2022
328,0,4,2,14,23228,1767,0.0,5,2,2022
330,0,4,2,4,22998,1757,0.0,12,2,2022
379,0,4,17,3,21518,1753,0.0,26,3,2022
322,0,4,2,14,9596,1022,0.0,20,8,2022
323,0,4,2,14,22625,1316,0.0,8,10,2022
339,0,4,2,4,36887,1428,0.0,30,1,2021
336,0,4,2,4,33521,1355,1.0,6,2,2021
339,0,4,2,4,30777,1222,1.0,20,2,2021
362,0,4,17,1,32183,1458,0.0,15,5,2021
335,0,4,2,4,30050,1179,0.0,5,6,2021
370,0,4,17,3,35725,1313,1.0,31,7,2021
332,0,4,2,4,35504,1178,0.0,18,12,2021
372,0,4,17,3,39882,1118,0.0,12,2,2022
379,0,4,17,3,38712,1108,0.0,26,2,2022
336,0,4,2,4,24144,671,0.0,12,3,2022
333,0,4,2,4,32290,825,0.0,9,7,2022
327,0,4,2,14,31852,757,0.0,30,7,2022
361,0,4,17,1,39276,984,0.0,20,8,2022
343,0,4,0,3,24495,578,0.0,26,11,2022
375,0,4,17,3,0,0,0.0,2,1,2021
366,0,4,17,1,0,0,0.0,3,4,2021
375,0,4,17,3,0,0,0.0,10,4,2021
350,0,4,0,13,0,0,0.0,12,6,2021
356,0,4,0,13,0,0,0.0,3,7,2021
321,0,4,2,14,0,0,0.0,24,7,2021
377,0,4,17,3,0,0,0.0,4,9,2021
324,0,4,2,14,0,0,0.0,15,1,2022
339,0,4,2,4,0,0,0.0,2,4,2022
324,0,4,2,14,0,0,0.0,9,4,2022
325,0,4,2,14,0,0,0.0,16,4,2022
363,0,4,17,1,0,0,0.0,23,4,2022
372,0,4,17,3,0,0,0.0,7,5,2022
324,0,4,2,14,0,0,0.0,30,7,2022
373,0,4,17,3,0,0,0.0,6,8,2022
332,0,4,2,4,0,0,0.0,22,10,2022
354,0,4,0,13,0,0,0.0,24,12,2022
321,0,4,2,14,0,0,0.0,30,1,2021
336,0,4,2,4,0,0,0.0,13,2,2021
