SKU_ID,Date,Manufacturer,Sector,Category,Segment,Brand,Revenue($),Units_sold,Page_traffic,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns
SKU1388,2022-04-23,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,21588,1259,3443.0,0,0,0,
SKU1347,2022-05-14,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,22545,1278,3829.0,0,0,0,
SKU1376,2022-05-28,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,16893,940,3519.0,0,0,0,
SKU1339,2022-06-04,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,11973,768,2796.0,0,0,0,
SKU1343,2022-07-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,12127,687,3217.0,0,0,0,
SKU1342,2022-07-23,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26030,1181,4819.0,0,0,0,
SKU1388,2022-08-27,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,29445,1257,5031.0,0,0,0,
SKU1353,2022-09-17,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,24813,1137,3183.0,0,0,0,
SKU1385,2022-11-26,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,22268,1331,3037.0,0,0,0,
SKU1377,2022-12-10,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,19699,1155,2205.0,0,0,0,
SKU1344,2022-12-17,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,17912,1023,2073.0,0,0,0,
SKU1344,2021-02-20,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,17159,920,4223.0,0,0,0,
SKU1365,2021-03-06,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,17374,914,4040.0,0,0,0,
SKU1390,2021-03-20,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,15041,837,3505.0,0,0,0,
SKU1340,2021-05-29,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,17617,1309,3497.0,0,0,0,
SKU1333,2021-06-12,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,19308,1370,4198.0,0,0,0,
SKU1339,2021-07-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,20170,1410,5340.0,0,0,0,
SKU1334,2021-08-07,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,22694,1415,5614.0,0,0,0,
SKU1364,2021-09-11,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,23795,1489,4810.0,0,0,0,
SKU1346,2021-11-06,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,31005,1673,5422.0,0,0,0,
SKU1383,2021-12-04,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,25627,1396,4435.0,0,0,0,
SKU1332,2021-12-18,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,23249,1304,3874.0,0,0,0,
SKU1333,2022-01-01,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,19692,1050,4633.0,0,0,0,
SKU1331,2022-02-12,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15107,837,3272.0,0,0,0,
SKU1344,2022-02-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,16855,938,3417.0,0,0,0,
SKU1340,2022-03-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,17603,1012,3262.0,0,0,0,
SKU1376,2022-05-07,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,20970,1100,3961.0,573.0,976.556219977168,58567.0,2.0
SKU1372,2022-05-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,20603,1049,3802.0,0,0,0,
SKU1334,2022-06-11,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,24557,1287,4559.0,0,0,0,
SKU1334,2022-06-25,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,24998,1337,3953.0,0,0,0,
SKU1334,2022-07-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,27757,1444,3770.0,0,0,0,
SKU1337,2022-08-20,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,16375,899,4472.0,1785.0,7642.848328886618,267432.0,6.0
SKU1338,2022-12-24,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,17503,1012,2891.0,0,0,0,
SKU1339,2021-01-30,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,10849,527,3739.0,0,0,0,
SKU1346,2021-03-20,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,9603,429,3173.0,0,0,0,
SKU1339,2021-04-24,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,13578,615,3536.0,0,0,0,
SKU1336,2021-05-15,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,22014,963,3303.0,0,0,0,
SKU1380,2021-05-29,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,15719,798,2546.0,0,0,0,
SKU1350,2021-09-04,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,16785,767,3032.0,0,0,0,
SKU1336,2021-09-18,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,23454,1048,4134.0,0,0,0,
SKU1344,2021-09-25,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,23014,961,4032.0,0,0,0,
SKU1378,2021-12-18,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,22300,1037,3542.0,0,0,0,
SKU1344,2022-01-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,29826,1288,5032.0,0,0,0,
SKU1342,2022-01-29,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,27523,1198,4710.0,0,0,0,
SKU1339,2022-02-26,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,24499,891,3071.0,0,0,0,
SKU1390,2022-04-30,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,29945,1211,4011.0,0,0,0,
SKU1336,2022-05-28,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,29347,950,3909.0,0,0,0,
SKU1348,2022-06-04,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26333,954,3764.0,0,0,0,
SKU1349,2022-07-30,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,30563,1091,4140.0,0,0,0,
SKU1335,2022-09-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,29352,1220,4004.0,0,0,0,
SKU1352,2022-09-17,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,19141,948,3695.0,0,0,0,
SKU1386,2022-09-24,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,22876,1052,3289.0,0,0,0,
SKU1334,2022-10-01,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,32416,1398,3568.0,0,0,0,
SKU1344,2022-11-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,29792,1439,4253.0,0,0,0,
SKU1387,2022-11-26,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,26345,1269,4537.0,565.0,2518.195815003945,97669.0,2.0
SKU1340,2022-12-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,35673,1628,3940.0,0,0,0,
SKU1376,2021-01-30,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,1228.0,2983.600490528736,226776.0,2.0
SKU1343,2021-03-06,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1377,2021-03-13,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,796.0,1820.159115859715,148503.0,2.0
SKU1337,2021-03-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1332,2021-04-03,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1387,2021-06-12,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0.0,0,0,0,
SKU1350,2021-06-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1340,2021-07-03,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1338,2021-08-28,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1375,2021-09-04,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1331,2021-10-16,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1380,2021-11-13,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1365,2022-01-08,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,0,0,0.0,0,0,0,
SKU1349,2022-01-15,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1347,2022-03-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1349,2022-04-30,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1343,2022-09-03,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1349,2022-12-24,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1343,2021-02-06,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1334,2021-02-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1344,2021-03-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1344,2021-05-29,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1347,2021-06-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1374,2021-07-31,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1349,2021-08-14,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1342,2021-08-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1336,2021-08-28,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1336,2021-10-16,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1348,2021-11-20,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1380,2021-11-27,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1337,2021-12-04,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,1149.0,5804.496847885179,146182.0,4.0
SKU1339,2021-12-25,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1334,2022-01-29,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1336,2022-02-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1331,2022-04-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1335,2022-04-16,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1333,2022-05-28,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1348,2022-08-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1340,2022-09-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1384,2022-10-08,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0.0,0,0,0,
SKU1346,2022-10-29,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1334,2021-01-16,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1384,2021-01-30,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0.0,0,0,0,
SKU1354,2021-04-24,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0.0,0,0,0,
SKU1345,2021-06-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1340,2021-06-26,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1336,2021-09-18,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1373,2022-01-15,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1342,2022-02-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1331,2022-03-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1376,2022-03-12,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1340,2022-03-26,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1347,2022-04-30,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1333,2022-05-28,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1348,2022-06-11,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1334,2022-09-03,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1373,2022-10-29,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1334,2022-11-12,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1338,2022-12-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1350,2021-01-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,15443,745,1647.505783,0,0,0,
SKU1385,2021-01-16,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,21408,930,312.0,0,0,0,
SKU1333,2021-03-13,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,16843,751,197.0,0,0,0,
SKU1365,2021-03-27,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,18217,796,325.0,0,0,0,
SKU1388,2021-04-03,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,20283,844,617.0,0,0,0,
SKU1349,2021-05-15,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26310,1226,2270.0,0,0,0,
SKU1348,2021-06-12,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,26956,1323,3783.0,0,0,0,
SKU1331,2021-06-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,17656,775,3435.0,0,0,0,
SKU1332,2021-07-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,23427,1180,2148.0,0,0,0,
SKU1379,2022-01-01,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,32903,1612,4200.0,0,0,0,
SKU1343,2022-01-29,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,32522,1678,3769.0,0,0,0,
SKU1331,2022-05-21,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,30290,1478,1687.0,0,0,0,
SKU1376,2022-06-18,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,32309,1704,2314.0,0,0,0,
SKU1375,2022-07-30,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,23821,1335,2197.0,0,0,0,
SKU1337,2022-08-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,22552,1274,2428.0,1717.0,5755.210801357803,265100.0,6.0
SKU1337,2022-09-03,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,30109,1422,2187.0,1427.0,5318.19876342404,239744.0,6.0
SKU1378,2022-10-29,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,25356,1440,2555.0,0,0,0,
SKU1376,2021-01-09,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,22664,941,5033.0,1252.0,2321.708751745678,212793.0,2.0
SKU1361,2021-01-23,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,17555,727,3952.0,0,0,0,
SKU1382,2021-01-30,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,15984,674,3668.0,0,0,0,
SKU1372,2021-02-20,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,14263,649,3406.0,0,0,0,
SKU1353,2021-04-03,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,17678,736,3752.0,0,0,0,
SKU1357,2021-04-24,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,18993,855,3991.0,0,0,0,
SKU1366,2021-05-29,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,22240,1003,4139.0,0,0,0,
SKU1346,2021-07-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,18246,776,3609.0,0,0,0,
SKU1343,2021-10-23,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,24393,999,3351.0,0,0,0,
SKU1346,2021-11-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,18456,691,3119.0,0,0,0,
SKU1347,2022-03-12,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,12656,316,1951.0,0,0,0,
SKU1390,2022-03-19,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,14689,349,1716.0,0,0,0,
SKU1334,2022-08-06,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,17108,490,2782.0,0,0,0,
SKU1366,2022-09-17,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,21218,571,2030.0,0,0,0,
SKU1339,2022-10-01,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15953,467,1203.0,0,0,0,
SKU1364,2022-12-17,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,27660,846,2276.0,0,0,0,
SKU1332,2021-01-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,3116.0,0,0,0,
SKU1348,2021-07-10,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,278.0,0,0,0,
SKU1358,2021-07-17,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,0,0,0.0,0,0,0,
SKU1337,2021-09-11,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,750.0,2866.044969416953,117244.0,4.0
SKU1339,2021-12-11,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1338,2021-12-25,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1335,2022-01-15,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1345,2022-01-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1331,2022-03-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1333,2022-03-26,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1389,2022-05-21,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,0.0,0,0,0,
SKU1333,2022-06-25,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1339,2022-07-16,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,171.0,0,0,0,
SKU1379,2022-12-31,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1340,2021-01-23,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1384,2021-04-03,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,0,0,522.0,0,0,0,
SKU1376,2021-06-26,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1338,2021-07-17,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1341,2021-09-25,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1332,2021-11-13,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1380,2021-12-18,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1335,2022-02-05,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,123.0,0,0,0,
SKU1349,2022-02-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1347,2022-04-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1376,2022-05-07,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,573.0,976.556219977168,58567.0,2.0
SKU1331,2022-06-11,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1335,2022-07-02,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1346,2022-08-13,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1366,2022-10-01,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,0,0,0.0,0,0,0,
SKU1349,2022-10-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,0,0,0.0,0,0,0,
SKU1379,2022-10-29,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1380,2022-11-05,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1379,2022-11-26,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,0,0,0.0,0,0,0,
SKU1339,2022-12-03,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1346,2021-01-09,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,15217,675,4637.0,0,0,0,
SKU1340,2021-03-06,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15242,710,3775.0,0,0,0,
SKU1336,2021-03-13,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,16090,741,3587.0,0,0,0,
SKU1332,2021-03-27,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,15727,807,4150.0,0,0,0,
SKU1351,2021-04-17,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Cetaphil,17799,830,3857.0,0,0,0,
SKU1370,2021-05-01,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,12957,687,3364.0,0,0,0,
SKU1334,2021-06-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,19538,925,3327.0,0,0,0,
SKU1367,2021-06-26,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,25069,1227,4663.0,0,0,0,
SKU1375,2021-09-25,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,29462,1220,3037.0,0,0,0,
SKU1390,2022-01-01,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,26382,931,3130.0,0,0,0,
SKU1345,2022-03-19,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,29680,1154,4171.0,0,0,0,
SKU1387,2022-03-26,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,24825,923,3283.0,932.0,2602.63573574782,124342.0,4.0
SKU1342,2022-06-04,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Clinique,27952,1051,3812.0,0,0,0,
SKU1361,2022-06-11,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,31645,1105,4138.0,0,0,0,
SKU1365,2022-08-13,Synergix solutions ,Beauty and Personal Care,Skincare,Acne,Neutrogena,31944,1180,4147.0,0,0,0,
SKU1380,2022-08-27,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,27736,1028,3638.0,0,0,0,
SKU1378,2022-09-17,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,26106,1121,3118.0,0,0,0,
SKU1373,2022-10-01,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Aveeno,29576,1140,2945.0,0,0,0,
SKU1338,2022-10-22,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,25560,1149,3598.0,0,0,0,
SKU1386,2022-10-29,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,34842,1208,4521.0,0,0,0,
SKU1390,2022-11-05,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,36855,1440,4930.0,0,0,0,
SKU1383,2022-12-17,Synergix solutions ,Beauty and Personal Care,Skincare,Suncreens,Cetaphil,35725,1345,4140.0,0,0,0,
SKU1332,2022-12-31,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,42205,1581,4650.0,0,0,0,
SKU1338,2021-01-30,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1338,2021-02-13,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
SKU1332,2021-08-28,Synergix solutions ,Beauty and Personal Care,Skincare,Anti-aging,Olay,0,0,0.0,0,0,0,
