SKU_ID,Date,Page_traffic,Revenue($),Unit_price,Units_sold,Segment,1_Star_Rating,2_Star_Rating,3_Star_Rating,4_Star_Rating,5_Star_Rating,Image_Count,Bullet_Count,Title_Count,Description_Length,num_unique_Search_Terms,Organic Search Rank,Num_of_Promotions,Sum of Spend,Online_Clicks,Online_Cost,Online_Impressions,num_unique_campaigns,Clicks_video,Cost_video,Impressions_video,num_unique_campaigns_offline,Units_sold>1000
SKU619,2022-01-01,4325.0,22179,16.70105421686747,1328,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,1
SKU1868,2022-12-17,4401.0,33503,19.59239766081871,1710,Skincare,22.0,17.0,50.0,119.0,830.0,6.0,6.0,92.0,59.0,0.0,6.0,0.0,0.0,903.0,3899.463542703716,118479.0,4.0,0.0,0.0,0.0,0.0,1
SKU327,2022-02-12,2682.0,22056,28.5699481865285,772,Makeup,35.0,14.0,30.0,0.0,0.0,11.0,6.0,67.0,125.0,0.0,22.0,0.0,0.0,1102.0,2556.596302020445,171123.0,4.0,5379.0,61559.15,6156021.0,2.0,0
SKU1459,2022-12-10,741.0,0,20.09952606635071,0,Skincare,59.0,32.0,70.0,128.0,970.0,14.0,6.0,118.0,209.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1533,2022-11-19,1632.0,13405,26.33595284872299,509,Makeup,57.0,36.0,53.0,100.0,523.0,7.0,5.0,85.0,123.0,1.0,18.0,0.0,0.0,833.0,4771.362798812812,241271.0,6.0,0.0,0.0,0.0,0.0,0
SKU150,2021-06-12,4558.0,28447,19.87910552061495,1431,Skincare,44.0,43.0,102.0,206.0,1089.0,6.0,7.0,105.0,209.0,5.0,31.0,0.0,0.0,1138.0,7535.029493318436,192501.0,2.0,0.0,0.0,0.0,0.0,1
SKU1517,2022-01-15,5408.0,35859,18.65712799167534,1922,Skincare,56.0,45.0,140.0,333.0,2466.0,0.0,8.0,161.0,158.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,56344.76,5344861.0,2.0,1
SKU978,2021-03-20,12.0,10599,12.22491349480969,867,Skincare,0.0,0.0,0.0,36.0,168.0,0.0,8.0,167.0,158.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1220,2021-04-03,4480.0,13195,21.04465709728868,627,Skincare,55.0,47.0,148.0,312.0,1995.0,0.0,6.0,75.0,177.0,10.0,10.0,0.0,0.0,1750.0,4487.536270715934,369895.0,2.0,0.0,0.0,0.0,0.0,0
SKU1799,2022-12-10,2281.0,20062,24.52567237163814,818,Makeup,23.0,20.0,66.0,173.0,1076.0,0.0,8.0,166.0,158.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU756,2022-06-25,722.0,27956,44.0251968503937,635,Skincare,155.0,119.0,296.0,643.0,4413.0,9.0,8.0,126.0,221.0,10.0,13.0,0.0,0.0,768.0,2885.983233278428,104936.0,4.0,0.0,0.0,0.0,0.0,0
SKU389,2022-06-11,1540.0,14020,25.39855072463768,552,Skincare,78.0,45.0,92.0,156.0,931.0,7.0,6.0,84.0,62.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1393,2021-11-06,3963.0,30808,19.26704190118824,1599,Makeup,75.0,58.0,170.0,369.0,2491.0,3.0,7.0,114.0,209.0,1.0,9.0,0.0,0.0,811.0,2200.713352041373,142046.0,2.0,5379.0,61559.15,6156021.0,4.0,1
SKU1539,2022-04-23,5030.0,32008,20.29676601141408,1577,Skincare,99.0,72.0,194.0,453.0,3272.0,6.0,6.0,89.0,141.0,2.0,3.0,0.0,0.0,1000.0,2106.436746911874,186219.0,4.0,4791.0,56344.76,5344861.0,2.0,1
SKU140,2022-07-02,3231.0,23473,17.2468772961058,1361,Skincare,118.0,80.0,198.0,390.0,2327.0,10.0,7.0,151.0,157.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1099,2021-01-09,1456.0,23106,26.93006993006993,858,Makeup,42.0,30.0,64.0,140.0,870.0,6.0,6.0,81.0,108.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1252,2021-12-11,2714.0,28117,18.88314304902619,1489,Makeup,100.0,72.0,185.0,394.0,2660.0,14.0,6.0,92.0,196.0,4.0,3.0,0.0,0.0,495.0,2501.128699687559,96046.0,2.0,0.0,0.0,0.0,0.0,1
SKU989,2022-02-05,583.0,0,20.90566037735849,0,Makeup,162.0,107.0,277.0,571.0,3809.0,13.0,6.0,62.0,122.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5379.0,61559.15,6156021.0,2.0,0
SKU157,2021-01-02,4025.0,10802,21.77822580645161,496,Skincare,0.0,0.0,0.0,0.0,0.0,9.0,6.0,84.0,63.0,3.0,39.0,0.0,0.0,654.0,1311.344326965678,121271.0,2.0,0.0,0.0,0.0,0.0,0
SKU389,2021-09-11,1319.0,4238,15.24460431654676,278,Skincare,66.0,43.0,90.0,146.0,821.0,7.0,6.0,84.0,62.0,7.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10579.0,111171.56,9223813.0,4.0,0
SKU1612,2022-03-12,4141.0,33039,25.69129082426128,1286,Makeup,12.0,0.0,0.0,0.0,0.0,5.0,5.0,81.0,56.0,0.0,36.0,0.0,0.0,1030.0,2783.386363795076,202433.0,6.0,5744.0,63978.2,6594469.0,2.0,1
SKU1303,2022-12-17,1998.0,13214,18.42956764295677,717,Makeup,63.0,47.0,155.0,254.0,1517.0,0.0,6.0,82.0,186.0,4.0,19.0,0.0,0.0,791.0,2724.298576339816,160315.0,2.0,0.0,0.0,0.0,0.0,0
SKU1318,2022-12-03,3400.0,30116,17.77804014167651,1694,Hair Care,276.0,186.0,531.0,1099.0,7015.0,8.0,5.0,126.0,221.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU140,2021-01-09,4298.0,19544,21.35956284153005,915,Skincare,0.0,0.0,0.0,0.0,0.0,10.0,7.0,151.0,157.0,4.0,24.0,0.0,0.0,1279.0,2270.909193476521,196682.0,2.0,0.0,0.0,0.0,0.0,0
SKU402,2021-10-30,2056.0,15401,17.24636058230683,893,Makeup,78.0,45.0,105.0,202.0,1243.0,10.0,6.0,72.0,129.0,4.0,12.0,0.0,0.0,709.0,3423.085266064948,114101.0,2.0,6375.0,77040.81,7539723.0,2.0,0
SKU1136,2021-05-08,2792.0,14627,11.26887519260401,1298,Makeup,33.0,29.0,71.0,118.0,846.0,5.0,7.0,117.0,209.0,4.0,22.0,1.0,172.4386175213356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU754,2021-01-02,2572.028096184808,19318,16.53938356164383,1168,Makeup,0.0,0.0,0.0,0.0,0.0,1.0,6.0,85.0,59.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU712,2022-03-12,4136.0,32599,21.84919571045576,1492,Makeup,0.0,0.0,0.0,0.0,0.0,11.0,6.0,71.0,128.0,0.0,19.0,0.0,0.0,633.0,1481.552872147643,137793.0,2.0,5744.0,63978.2,6594469.0,2.0,1
SKU529,2022-05-28,3487.0,38034,34.60782529572339,1099,Skincare,64.0,36.0,108.0,230.0,1658.0,5.0,6.0,89.0,62.0,3.0,40.0,0.0,0.0,1160.0,5849.997476886338,279157.0,4.0,0.0,0.0,0.0,0.0,1
SKU92,2021-03-13,2144.0,2952,4.452488687782806,663,Hair Care,0.0,0.0,0.0,0.0,0.0,7.0,5.0,84.0,58.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1025,2021-11-27,4536.0,16307,15.19757688723206,1073,Skincare,79.0,49.0,149.0,345.0,2499.0,2.0,6.0,90.0,62.0,0.0,12.0,1.0,685.6403211479017,726.0,1948.999404438074,112022.0,2.0,10309.0,111171.56,9223813.0,6.0,1
SKU1337,2021-05-22,2201.0,26388,22.80726015557476,1157,Skincare,66.0,42.0,93.0,210.0,1477.0,14.0,7.0,100.0,209.0,15.0,26.0,1.0,297.9919588479593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU157,2022-11-19,4347.0,33503,21.88308295231874,1531,Skincare,28.0,20.0,59.0,173.0,1243.0,9.0,6.0,84.0,63.0,1.0,13.0,0.0,0.0,772.0,3250.302313263249,200789.0,2.0,0.0,0.0,0.0,0.0,1
SKU1948,2022-07-09,3200.0,26759,24.73105360443623,1082,Skincare,145.0,107.0,278.0,566.0,3575.0,8.0,7.0,129.0,209.0,10.0,16.0,0.0,0.0,498.0,1412.572000874071,60248.0,2.0,0.0,0.0,0.0,0.0,1
SKU528,2022-09-03,2567.0,26143,21.73150457190357,1203,Hair Care,29.0,24.0,88.0,200.0,1221.0,0.0,8.0,165.0,158.0,3.0,27.0,0.0,0.0,790.0,2816.050051977607,132914.0,2.0,0.0,0.0,0.0,0.0,1
SKU297,2022-02-12,6079.0,39004,21.88776655443322,1782,Hair Care,46.0,32.0,108.0,236.0,1830.0,8.0,8.0,125.0,221.0,10.0,35.0,0.0,0.0,1333.0,3436.947247350322,204551.0,4.0,5379.0,61559.15,6156021.0,2.0,1
SKU297,2021-01-09,3519.0,25589,21.63060016906171,1183,Hair Care,0.0,0.0,0.0,0.0,0.0,8.0,8.0,125.0,221.0,6.0,26.0,0.0,0.0,1416.0,2325.5151015684,243375.0,2.0,0.0,0.0,0.0,0.0,1
SKU125,2022-09-03,4555.0,39365,34.77473498233216,1132,Makeup,88.0,51.0,156.0,326.0,2343.0,13.0,7.0,137.0,209.0,8.0,26.0,0.0,0.0,987.0,3306.313547365455,132497.0,4.0,0.0,0.0,0.0,0.0,1
SKU801,2022-11-12,3321.0,28308,19.42896362388469,1457,Skincare,52.0,32.0,56.0,100.0,612.0,12.0,7.0,117.0,209.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU729,2021-09-18,5059.0,26851,16.11704681872749,1666,Makeup,86.0,68.0,163.0,316.0,1959.0,0.0,6.0,83.0,109.0,2.0,9.0,0.0,0.0,699.0,1521.492359269895,86599.0,2.0,11557.0,130779.05,10922773.0,6.0,1
SKU844,2021-04-10,4175.0,22838,17.60832690824981,1297,Makeup,31.0,18.0,0.0,0.0,0.0,9.0,8.0,126.0,221.0,1.0,7.0,0.0,0.0,759.0,1806.001460288604,150342.0,2.0,0.0,0.0,0.0,0.0,1
SKU1025,2022-12-10,4291.0,29154,16.7551724137931,1740,Skincare,152.0,102.0,287.0,604.0,4098.0,2.0,6.0,90.0,62.0,6.0,21.0,0.0,0.0,812.0,3532.705783797041,109440.0,4.0,0.0,0.0,0.0,0.0,1
SKU815,2022-10-08,3837.0,34280,26.80218921032056,1279,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,5.0,82.0,59.0,4.0,49.0,0.0,0.0,684.0,2703.140882245238,111373.0,6.0,0.0,0.0,0.0,0.0,1
SKU732,2022-06-11,5254.0,42838,23.31954273271639,1837,Makeup,64.0,55.0,146.0,278.0,1454.0,11.0,6.0,67.0,125.0,8.0,37.0,0.0,0.0,1189.0,7040.747762690905,215339.0,4.0,0.0,0.0,0.0,0.0,1
SKU1553,2022-03-12,3457.0,22108,21.82428430404739,1013,Makeup,127.0,93.0,225.0,485.0,3174.0,9.0,8.0,124.0,221.0,3.0,13.0,0.0,0.0,800.0,2458.58283404548,154717.0,4.0,5744.0,63978.2,6594469.0,2.0,1
SKU1308,2022-09-17,4713.0,38552,25.73564753004005,1498,Makeup,43.0,29.0,76.0,205.0,1515.0,13.0,6.0,113.0,209.0,1.0,10.0,0.0,0.0,598.0,2026.219100966836,93547.0,6.0,0.0,0.0,0.0,0.0,1
SKU603,2022-11-26,1677.0,29263,30.1680412371134,970,Makeup,34.0,21.0,64.0,96.0,692.0,3.0,6.0,85.0,62.0,6.0,6.0,0.0,0.0,943.0,6541.506951747724,215523.0,2.0,0.0,0.0,0.0,0.0,0
SKU859,2021-06-12,3945.0,25607,22.72138420585626,1127,Makeup,28.0,11.0,45.0,80.0,618.0,0.0,6.0,81.0,108.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1533,2022-07-23,2310.0,19941,22.40561797752809,890,Makeup,57.0,36.0,53.0,100.0,523.0,7.0,5.0,85.0,123.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU140,2022-07-23,3723.0,21562,16.92464678178964,1274,Skincare,124.0,81.0,224.0,438.0,2559.0,10.0,7.0,151.0,157.0,2.0,35.0,0.0,0.0,869.0,2979.076251174607,142254.0,4.0,0.0,0.0,0.0,0.0,1
SKU1633,2022-08-06,2577.0,21745,22.55705394190871,964,Skincare,0.0,0.0,25.0,66.0,403.0,9.0,5.0,85.0,59.0,3.0,27.0,0.0,0.0,514.0,2268.023534396452,116100.0,2.0,0.0,0.0,0.0,0.0,0
SKU1274,2022-06-25,4732.0,34998,17.32574257425743,2020,Hair Care,50.0,21.0,53.0,141.0,1119.0,12.0,6.0,106.0,203.0,6.0,38.0,0.0,0.0,557.0,1914.360789498522,109242.0,2.0,0.0,0.0,0.0,0.0,1
SKU1514,2022-10-01,1442.0,19413,23.24910179640719,835,Makeup,57.0,39.0,114.0,229.0,1233.0,0.0,6.0,82.0,105.0,3.0,16.0,0.0,0.0,503.0,1720.883418968312,75566.0,6.0,0.0,0.0,0.0,0.0,0
SKU822,2021-10-23,2681.0,15682,13.8289241622575,1134,Skincare,24.0,21.0,38.0,0.0,0.0,0.0,8.0,173.0,158.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11413.0,125721.77,10372142.0,6.0,1
SKU271,2021-12-11,4234.0,25180,23.271719038817,1082,Makeup,23.0,18.0,70.0,138.0,1133.0,10.0,8.0,126.0,221.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU950,2022-11-26,779.0,14626,39.2117962466488,373,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0,158.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU234,2022-02-26,387.0,0,20.90566037735849,0,Makeup,15.0,0.0,0.0,70.0,426.0,13.0,7.0,122.0,209.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5561.0,61269.64,6298228.0,2.0,0
SKU1463,2021-04-10,3539.0,28081,22.04160125588697,1274,Skincare,68.0,50.0,123.0,249.0,1709.0,7.0,8.0,126.0,221.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1337,2022-11-12,696.0,28954,34.88433734939759,830,Skincare,111.0,69.0,161.0,346.0,2292.0,14.0,7.0,100.0,209.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU28,2022-08-27,2577.0,17454,21.44226044226044,814,Makeup,117.0,92.0,226.0,495.0,2945.0,4.0,6.0,88.0,59.0,3.0,48.0,0.0,0.0,668.0,2530.154344824909,137015.0,4.0,0.0,0.0,0.0,0.0,0
SKU1909,2021-06-12,2331.0,17720,28.30670926517572,626,Makeup,91.0,70.0,196.0,406.0,2650.0,0.0,8.0,163.0,158.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU529,2022-12-10,148.0,23928,39.88,600,Skincare,64.0,39.0,112.0,230.0,1658.0,5.0,6.0,89.0,62.0,3.0,37.0,0.0,0.0,697.0,3178.359055733995,139156.0,2.0,0.0,0.0,0.0,0.0,0
SKU675,2022-12-24,853.0,0,20.09952606635071,0,Skincare,42.0,41.0,76.0,194.0,1307.0,7.0,7.0,117.0,209.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU732,2021-07-10,3432.0,28063,22.41453674121406,1252,Makeup,28.0,33.0,85.0,137.0,721.0,11.0,6.0,67.0,125.0,9.0,14.0,1.0,102.1286050340656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1794,2021-01-30,3316.0,21107,25.74024390243903,820,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,164.0,158.0,6.0,10.0,0.0,0.0,821.0,1656.088441263828,385096.0,2.0,0.0,0.0,0.0,0.0,0
SKU1072,2022-01-29,310.0,0,20.90566037735849,0,Makeup,71.0,49.0,147.0,341.0,2343.0,0.0,6.0,80.0,104.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,40244.28,3856872.0,2.0,0
SKU78,2021-01-09,6521.0,21957,24.95113636363636,880,Makeup,55.0,40.0,113.0,269.0,1848.0,0.0,6.0,81.0,105.0,10.0,21.0,0.0,0.0,1451.0,2167.211199982744,366362.0,2.0,0.0,0.0,0.0,0.0,0
SKU1675,2022-07-09,4696.0,39175,24.39290161892902,1606,Hair Care,53.0,41.0,167.0,324.0,2064.0,0.0,8.0,167.0,158.0,10.0,13.0,0.0,0.0,515.0,1508.98199751369,65462.0,4.0,0.0,0.0,0.0,0.0,1
SKU1948,2021-02-06,1977.0,4584,8.084656084656086,567,Skincare,72.0,57.0,147.0,292.0,1774.0,8.0,7.0,129.0,209.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1143,2021-01-02,5811.0,30720,22.43973703433163,1369,Hair Care,0.0,0.0,0.0,0.0,0.0,6.0,6.0,84.0,151.0,5.0,27.0,0.0,0.0,893.0,1678.014996884915,123904.0,4.0,0.0,0.0,0.0,0.0,1
SKU1867,2021-07-24,2876.0,9387,15.18932038834951,618,Skincare,52.0,33.0,102.0,194.0,1199.0,6.0,6.0,84.0,63.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6375.0,77040.81,7539723.0,2.0,0
SKU1056,2022-05-21,1119.0,16950,26.36080870917574,643,Makeup,137.0,96.0,291.0,602.0,4137.0,0.0,5.0,73.0,92.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU108,2022-08-20,4746.0,42589,35.72902684563758,1192,Makeup,230.0,152.0,464.0,858.0,5322.0,0.0,6.0,79.0,100.0,12.0,32.0,1.0,664.6216279761042,1047.0,4551.985414823325,161655.0,4.0,0.0,0.0,0.0,0.0,1
SKU619,2022-08-27,3582.0,8382,12.45468053491828,673,Makeup,0.0,0.0,0.0,0.0,0.0,0.0,8.0,158.0,158.0,0.0,25.0,0.0,0.0,932.0,4060.619222243783,246270.0,4.0,0.0,0.0,0.0,0.0,0
SKU451,2021-05-01,1000.0,26448,21.43273905996758,1234,Hair Care,17.0,0.0,33.0,72.0,524.0,0.0,8.0,162.0,158.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1660,2021-10-23,3127.0,15277,13.83786231884058,1104,Makeup,71.0,41.0,90.0,184.0,1048.0,4.0,6.0,91.0,62.0,7.0,33.0,0.0,0.0,617.0,2545.930981828629,125558.0,2.0,11413.0,125721.77,10372142.0,6.0,1
SKU605,2021-09-04,2665.0,16287,16.06213017751479,1014,Makeup,0.0,0.0,0.0,0.0,0.0,5.0,5.0,79.0,58.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,11303.0,118307.34,9990498.0,4.0,1
SKU48,2022-02-19,5222.0,33470,21.53796653796654,1554,Skincare,0.0,0.0,0.0,0.0,0.0,0.0,6.0,70.0,86.0,0.0,19.0,0.0,0.0,1266.0,4119.97523303287,123259.0,4.0,5379.0,61559.15,6156021.0,2.0,1
SKU119,2022-11-05,2438.0,35398,29.74621848739496,1190,Skincare,87.0,58.0,172.0,390.0,2644.0,11.0,6.0,70.0,148.0,8.0,6.0,0.0,0.0,543.0,1016.193307765378,50137.0,2.0,0.0,0.0,0.0,0.0,1
SKU1228,2022-03-05,3443.0,30395,25.93430034129693,1172,Hair Care,40.0,35.0,71.0,158.0,1083.0,11.0,6.0,93.0,61.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3479.0,40244.28,3856872.0,2.0,1
SKU1377,2021-05-08,4121.0,33738,20.41016333938294,1653,Skincare,65.0,49.0,112.0,278.0,1741.0,9.0,5.0,117.0,209.0,13.0,21.0,0.0,0.0,1325.0,2769.378410991551,272378.0,2.0,0.0,0.0,0.0,0.0,1
SKU209,2022-04-30,1525.0,17796,10.9379225568531,1627,Makeup,88.0,72.0,175.0,345.0,1984.0,11.0,7.0,119.0,209.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4330.0,56344.76,5344861.0,4.0,1
SKU140,2021-11-13,4011.0,23234,17.21037037037037,1350,Skincare,108.0,73.0,181.0,345.0,2033.0,10.0,7.0,151.0,157.0,2.0,3.0,0.0,0.0,643.0,2156.278717860539,79223.0,2.0,5379.0,61559.15,6156021.0,4.0,1
SKU1948,2022-10-08,2180.0,24866,34.92415730337078,712,Skincare,185.0,133.0,348.0,721.0,4497.0,8.0,7.0,129.0,209.0,12.0,28.0,0.0,0.0,409.0,1008.115278958987,50014.0,2.0,0.0,0.0,0.0,0.0,0
SKU209,2022-08-13,1429.0,17878,14.03296703296703,1274,Makeup,117.0,87.0,221.0,478.0,2713.0,11.0,7.0,119.0,209.0,5.0,11.0,1.0,131.8100698075522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU588,2021-06-05,572.0,20150,16.4624183006536,1224,Makeup,72.0,48.0,92.0,218.0,1334.0,14.0,6.0,92.0,61.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1633,2022-10-01,2381.0,16681,20.98238993710692,795,Skincare,0.0,10.0,39.0,93.0,420.0,9.0,5.0,85.0,59.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1868,2022-05-21,3563.0,11185,9.760034904013962,1146,Skincare,22.0,17.0,50.0,119.0,830.0,6.0,6.0,92.0,59.0,0.0,24.0,0.0,0.0,713.0,2136.428110857471,69155.0,2.0,0.0,0.0,0.0,0.0,1
SKU796,2021-08-28,2748.0,16829,28.96557659208262,581,Makeup,25.0,21.0,44.0,77.0,0.0,9.0,7.0,154.0,186.0,6.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,7236.0,83014.05,7458220.0,2.0,0
SKU1318,2021-05-22,2402.0,18216,18.62576687116565,978,Hair Care,134.0,90.0,242.0,477.0,3222.0,8.0,5.0,126.0,221.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1816,2022-07-16,3580.0,1618,2.163101604278075,748,Skincare,142.0,92.0,271.0,588.0,4030.0,0.0,8.0,160.0,158.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1776,2022-03-26,5197.0,25817,13.80588235294118,1870,Makeup,124.0,85.0,261.0,485.0,3406.0,6.0,8.0,126.0,221.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6024.0,77040.81,7539723.0,2.0,1
SKU815,2021-12-18,3841.0,23911,20.75607638888889,1152,Makeup,0.0,0.0,0.0,0.0,0.0,13.0,5.0,82.0,59.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU54,2021-04-17,2068.0,16844,18.65337763012182,903,Hair Care,14.0,7.0,18.0,0.0,0.0,0.0,8.0,159.0,158.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1087,2022-11-05,4997.0,35037,19.1041439476554,1834,Makeup,102.0,72.0,199.0,485.0,3513.0,0.0,6.0,80.0,89.0,8.0,31.0,0.0,0.0,397.0,1038.978706562507,49997.0,2.0,0.0,0.0,0.0,0.0,1
SKU649,2022-10-29,3150.0,24928,32.20671834625323,774,Skincare,54.0,27.0,49.0,117.0,668.0,5.0,5.0,84.0,58.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1776,2021-04-10,2171.0,6941,8.622360248447205,805,Makeup,44.0,22.0,93.0,176.0,1376.0,6.0,8.0,126.0,221.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU735,2021-10-09,3570.0,16937,12.77300150829563,1326,Makeup,57.0,48.0,97.0,107.0,442.0,8.0,8.0,127.0,221.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9522.0,102695.19,8531176.0,6.0,1
SKU1731,2022-12-10,1350.0,43821,36.76258389261745,1192,Skincare,113.0,73.0,185.0,446.0,2953.0,12.0,7.0,117.0,209.0,6.0,36.0,0.0,0.0,1125.0,6981.853250922,157385.0,4.0,0.0,0.0,0.0,0.0,1
SKU756,2022-04-16,2418.0,40980,34.8469387755102,1176,Skincare,147.0,111.0,273.0,591.0,4052.0,9.0,8.0,126.0,221.0,10.0,12.0,0.0,0.0,1035.0,3936.874789147358,171622.0,4.0,6149.0,77040.81,7539723.0,2.0,1
SKU1112,2021-11-20,4001.0,23387,27.54652532391048,849,Skincare,81.0,67.0,206.0,398.0,2767.0,12.0,6.0,92.0,184.0,8.0,38.0,1.0,801.6131122510528,964.0,2826.280412645588,121771.0,4.0,5744.0,63978.2,6594469.0,2.0,0
SKU1261,2021-03-13,4307.0,20100,19.23444976076555,1045,Skincare,52.0,47.0,105.0,222.0,1541.0,8.0,7.0,110.0,116.0,8.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU978,2021-09-25,2570.0,30433,12.70158597662771,2396,Skincare,0.0,8.0,0.0,54.0,319.0,0.0,8.0,167.0,158.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10801.0,118307.34,9990498.0,6.0,1
SKU1080,2022-06-25,1360.0,8900,8.1651376146789,1090,Skincare,135.0,88.0,213.0,460.0,3385.0,8.0,8.0,126.0,205.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU1655,2022-05-28,1577.0,21227,24.62529002320186,862,Skincare,35.0,25.0,73.0,161.0,1036.0,10.0,6.0,72.0,129.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SKU1999,2022-12-03,1933.0,28696,21.11552612214864,1359,Makeup,94.0,65.0,217.0,405.0,2321.0,8.0,8.0,127.0,221.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
SKU277,2022-10-15,2168.0,18210,23.31626120358515,781,Hair Care,84.0,65.0,191.0,357.0,2164.0,11.0,7.0,115.0,209.0,2.0,28.0,0.0,0.0,930.0,4962.951905608987,221950.0,6.0,0.0,0.0,0.0,0.0,0
SKU801,2022-12-17,2665.0,18666,16.51858407079646,1130,Skincare,53.0,32.0,59.0,109.0,671.0,12.0,7.0,117.0,209.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
